"","term","contrast","null.value","estimate","conf.low","conf.high","adj.p.value","p_BH","significant"
"3278","X62469_440.321_8.049_NA","Mission_Bay-La_Jolla Reefs",0,0.0493581516378111,-0.600058385769612,0.698774689045235,0.999988400558152,1,"Nonsignificant"
"3279","X39197_211.133_5.564_NA","Mission_Bay-La_Jolla Reefs",0,-0.0531514064086197,-0.75253437410871,0.64623156129147,0.99998840623422,1,"Nonsignificant"
"3280","X29951_227.164_4.787_NA.B08A23","Mission_Bay-La_Jolla Reefs",0,-0.0531676228790625,-0.754434788259392,0.648099542501267,0.999988569135041,1,"Nonsignificant"
"3281","X60034_338.232_7.733_NA","Mission_Bay-La_Jolla Reefs",0,-0.0535399638240648,-0.760154774118398,0.653074846470268,0.99998861096646,1,"Nonsignificant"
"3282","X41340_239.128_5.651_NA","Mission_Bay-La_Jolla Reefs",0,-0.0527857639147979,-0.750182590732763,0.644611062903167,0.999988682072164,1,"Nonsignificant"
"3283","X79610_289.216_10.259_NA.NCGC00384643.01_C20H32O2_.2E..3.Methyl.5...1S.8aS..5.5.8a.trimethyl.2.methylenedecahydro.1.naphthalenyl..2.pentenoic.acid","Mission_Bay-La_Jolla Reefs",0,-0.0522544418920939,-0.746027153169465,0.641518269385278,0.999989006774838,1,"Nonsignificant"
"3284","X37002_235.133_5.194_NA","Mission_Bay-La_Jolla Reefs",0,0.0523549722570987,-0.64698088894357,0.751690833457767,0.999989395331603,1,"Nonsignificant"
"3285","X56517_456.316_7.117_NA","Mission_Bay-La_Jolla Reefs",0,0.0511863021040368,-0.633734293742768,0.736106897950842,0.99998950468395,1,"Nonsignificant"
"3286","X69391_335.185_9.063_NA","Mission_Bay-La_Jolla Reefs",0,-0.0521277950007513,-0.761186958993617,0.656931368992114,0.999990478672822,1,"Nonsignificant"
"3287","X82561_534.378_10.737_NA","Mission_Bay-La_Jolla Reefs",0,0.0515723696910427,-0.650725394080264,0.753870133462349,0.999990542370659,1,"Nonsignificant"
"3288","X6985_181.072_2.465_NA","Mission_Bay-La_Jolla Reefs",0,-0.0502277594614328,-0.734631131005658,0.634175612082793,0.999990576455973,1,"Nonsignificant"
"3289","X58974_354.285_7.592_NA","Mission_Bay-La_Jolla Reefs",0,0.0501122413859383,-0.633958775648567,0.734183258420443,0.999990677548434,1,"Nonsignificant"
"3290","X12810_275.196_3.15_NA","Mission_Bay-La_Jolla Reefs",0,-0.0520772978145182,-0.765353709018486,0.66119911338945,0.999990860774249,1,"Nonsignificant"
"3291","X573_303.134_0.645_NA","Mission_Bay-La_Jolla Reefs",0,0.051670980442213,-0.658279168302102,0.761621129186528,0.999991030566764,1,"Nonsignificant"
"3292","X92018_1342.927_12.93_NA","Mission_Bay-La_Jolla Reefs",0,-0.0494633449437524,-0.730704108049998,0.631777418162493,0.999991156714792,1,"Nonsignificant"
"3293","X35744_405.246_5.176_NA","Mission_Bay-La_Jolla Reefs",0,-0.0511377718141664,-0.759648674258817,0.657373130630484,0.999991464124753,1,"Nonsignificant"
"3294","X63276_225.148_8.155_NA.methyl..3S..11.hydroxy.6.methyl.3..propan.2.yl..2.12.dioxatricyclo.6.3.1.0ï.....dodec.9.ene.9.carboxylate","Mission_Bay-La_Jolla Reefs",0,-0.0511445498297855,-0.761229285993195,0.658940186333624,0.999991569231811,1,"Nonsignificant"
"3295","X61077_344.279_7.875_NA","Mission_Bay-La_Jolla Reefs",0,0.0502893150713309,-0.651559298229698,0.75213792837236,0.999991825463912,1,"Nonsignificant"
"3296","X69929_329.173_9.149_NA","Mission_Bay-La_Jolla Reefs",0,0.0466301530885198,-0.608611905594029,0.701872211771069,0.999992150564335,1,"Nonsignificant"
"3297","X85875_343.227_11.003_NA","Mission_Bay-La_Jolla Reefs",0,-0.0506235741264692,-0.763582905134028,0.662335756881089,0.999992254766515,1,"Nonsignificant"
"3298","X91666_593.597_12.835_NA","Mission_Bay-La_Jolla Reefs",0,0.049257216031781,-0.644879205060566,0.743393637124127,0.999992282581511,1,"Nonsignificant"
"3299","X26052_402.233_4.361_NA","Mission_Bay-La_Jolla Reefs",0,-0.0484603723489453,-0.733273146613369,0.636352401915479,0.999992409280644,1,"Nonsignificant"
"3300","X86878_772.273_11.315_NA.Contaminants.septum.vial.Thermo.C4000.53.and.C4000.54.serie","Mission_Bay-La_Jolla Reefs",0,0.0480206253432559,-0.631300424915082,0.727341675601594,0.999992457118522,1,"Nonsignificant"
"3301","X46387_241.203_6.097_NA","Mission_Bay-La_Jolla Reefs",0,-0.0498608468893867,-0.763554554154412,0.663832860375638,0.999992965956604,1,"Nonsignificant"
"3302","X14569_267.142_3.316_NA","Mission_Bay-La_Jolla Reefs",0,-0.0488000340983456,-0.750160257778212,0.652560189581521,0.999993134158609,1,"Nonsignificant"
"3303","X711_308.185_0.649_NA","Mission_Bay-La_Jolla Reefs",0,0.0492124832690811,-0.660710436494776,0.759135403032938,0.999993284223719,1,"Nonsignificant"
"3304","X59611_357.263_7.671_NA","Mission_Bay-La_Jolla Reefs",0,0.0473297949268358,-0.636793476867351,0.731453066721023,0.999993363147506,1,"Nonsignificant"
"3305","X88611_778.561_11.745_NA","Mission_Bay-La_Jolla Reefs",0,0.0486425339809165,-0.654793941668605,0.752079009630438,0.999993382099241,1,"Nonsignificant"
"3306","X1228_157.939_0.7_NA","Mission_Bay-La_Jolla Reefs",0,-0.0484033589620501,-0.748381388821826,0.651574670897726,0.999993382118725,1,"Nonsignificant"
"3307","X8266_243.134_2.646_NA","Mission_Bay-La_Jolla Reefs",0,-0.045025093232363,-0.699178954072112,0.609128767607386,0.999993562252317,1,"Nonsignificant"
"3308","X60914_288.216_7.859_NA","Mission_Bay-La_Jolla Reefs",0,0.0489702289569581,-0.662900865645187,0.760841323559103,0.999993583710289,1,"Nonsignificant"
"3309","X32338_548.327_4.882_NA","Mission_Bay-La_Jolla Reefs",0,0.0475902566902683,-0.644970980359576,0.740151493740112,0.999993624932556,1,"Nonsignificant"
"3310","X32397_263.127_4.886_NA","Mission_Bay-La_Jolla Reefs",0,-0.0480804502460845,-0.749295427052324,0.653134526560155,0.999993706647658,1,"Nonsignificant"
"3311","X16454_306.206_3.504_NA","Mission_Bay-La_Jolla Reefs",0,0.0484970242154232,-0.660450240491579,0.757444288922425,0.999993793579415,1,"Nonsignificant"
"3312","X88930_564.395_11.844_NA","Mission_Bay-La_Jolla Reefs",0,0.0464450826329879,-0.636678647171914,0.72956881243789,0.999994015573906,1,"Nonsignificant"
"3313","X2895_249.123_1.308_NA","Mission_Bay-La_Jolla Reefs",0,-0.0476082039299258,-0.750677615701516,0.655461207841664,0.999994157787871,1,"Nonsignificant"
"3314","X4117_294.169_2.018_NA","Mission_Bay-La_Jolla Reefs",0,0.0468722111367645,-0.650445705725831,0.74419012799936,0.999994408152462,1,"Nonsignificant"
"3315","X62918_283.19_8.108_NA","Mission_Bay-La_Jolla Reefs",0,0.0475174406685298,-0.660140588224388,0.755175469561448,0.999994442883833,1,"Nonsignificant"
"3316","X86078_730.566_11.041_NA","Mission_Bay-La_Jolla Reefs",0,-0.0462609809479895,-0.735642743358293,0.643120781462314,0.999994463736564,1,"Nonsignificant"
"3317","X6290_322.201_2.392_NA","Mission_Bay-La_Jolla Reefs",0,-0.0471699745147555,-0.750661608069068,0.656321659039557,0.999994490081307,1,"Nonsignificant"
"3318","X67316_209.117_8.763_NA","Mission_Bay-La_Jolla Reefs",0,-0.0456366172178883,-0.729032241745869,0.637759007310092,0.999994621690659,1,"Nonsignificant"
"3319","X79309_630.341_10.034_NA","Mission_Bay-La_Jolla Reefs",0,0.0473726018692811,-0.662185724613983,0.756930928352545,0.999994629206317,1,"Nonsignificant"
"3320","X1547_284.87_0.763_NA","Mission_Bay-La_Jolla Reefs",0,0.0469238976168289,-0.656767264858424,0.750615060092082,0.999994667839222,1,"Nonsignificant"
"3321","X50775_286.201_6.613_NA","Mission_Bay-La_Jolla Reefs",0,0.047261413104273,-0.662735672339464,0.75725849854801,0.999994723182385,1,"Nonsignificant"
"3322","X87741_736.499_11.494_NA.MGDG..18.4.18.4..MGDG..16.3.20.5.","Mission_Bay-La_Jolla Reefs",0,0.0466542151800924,-0.654782836230741,0.748091266590926,0.99999474826794,1,"Nonsignificant"
"3323","X35145_253.143_5.119_NA","Mission_Bay-La_Jolla Reefs",0,-0.0464345438135345,-0.746860835096513,0.653991747469444,0.99999484965882,1,"Nonsignificant"
"3324","X56161_342.227_7.243_NA","Mission_Bay-La_Jolla Reefs",0,0.0453019900483965,-0.640068508328685,0.730672488425478,0.999994939640797,1,"Nonsignificant"
"3325","X90380_596.608_12.335_NA","Mission_Bay-La_Jolla Reefs",0,-0.0454874766967611,-0.735048489664963,0.644073536271441,0.999994999770882,1,"Nonsignificant"
"3326","X67403_792.567_8.778_NA","Mission_Bay-La_Jolla Reefs",0,0.0462494642131882,-0.658111303065304,0.75061023149168,0.999995135401939,1,"Nonsignificant"
"3327","X87273_772.493_11.312_NA.Spectral.Match.to.1.Hexadecanoyl.2..9Z.octadecenoyl..sn.glycero.3.phosphocholine.from.NIST14","Mission_Bay-La_Jolla Reefs",0,0.0462076867718742,-0.658641642834556,0.751057016378304,0.999995181403733,1,"Nonsignificant"
"3328","X76074_313.179_9.911_NA","Mission_Bay-La_Jolla Reefs",0,-0.0448706345393932,-0.734113798065216,0.64437252898643,0.999995377212229,1,"Nonsignificant"
"3329","X22205_227.128_4.029_NCGC00385243.01_C12H18O4_..1R.2R..2...2Z..5.Hydroxy.2.penten.1.yl..3.oxocyclopentyl.acetic.acid","Mission_Bay-La_Jolla Reefs",0,0.0419223491430287,-0.604437255553776,0.688281953839833,0.999995478582749,1,"Nonsignificant"
"3330","X43580_389.215_5.846_NA","Mission_Bay-La_Jolla Reefs",0,0.046097362549402,-0.667765071569529,0.759959796668333,0.999995595365295,1,"Nonsignificant"
"3331","X15299_303.106_3.395_NA","Mission_Bay-La_Jolla Reefs",0,0.0456893964643408,-0.665910685855713,0.757289478784394,0.999995742656524,1,"Nonsignificant"
"3332","X11947_335.169_3.06_NA","Mission_Bay-La_Jolla Reefs",0,-0.0447919809936082,-0.75105390359773,0.661469941610514,0.999996043365342,1,"Nonsignificant"
"3333","X76029_522.342_9.89_NA","Mission_Bay-La_Jolla Reefs",0,0.0445648866470634,-0.661135017611261,0.750264790905388,0.99999614305354,1,"Nonsignificant"
"3334","X54983_296.206_7.101_NA","Mission_Bay-La_Jolla Reefs",0,0.0446536989811426,-0.666399291522417,0.755706689484702,0.999996268760236,1,"Nonsignificant"
"3335","X69255_295.203_9.081_NA","Mission_Bay-La_Jolla Reefs",0,-0.0425919670352729,-0.723148313258527,0.637964379187982,0.999996344294427,1,"Nonsignificant"
"3336","X92155_1370.382_12.968_NA.Contaminant.vial.septum.ThermoFisher.C5000.44B","Mission_Bay-La_Jolla Reefs",0,0.0439049652617382,-0.657943061697006,0.745752992220482,0.999996353956837,1,"Nonsignificant"
"3337","X32864_273.228_4.92_NA","Mission_Bay-La_Jolla Reefs",0,0.044089221353723,-0.664414998695482,0.752593441402928,0.999996466189665,1,"Nonsignificant"
"3338","X13057_394.185_3.173_NA","Mission_Bay-La_Jolla Reefs",0,0.043722407207619,-0.659013172048517,0.746457986463755,0.999996469960169,1,"Nonsignificant"
"3339","X1935_166.086_0.929_NA","Mission_Bay-La_Jolla Reefs",0,-0.0440689952338661,-0.754611062900629,0.666473072432897,0.999996535589369,1,"Nonsignificant"
"3340","X62012_552.264_7.992_NA","Mission_Bay-La_Jolla Reefs",0,0.0440846999444725,-0.667219528249454,0.755388928138399,0.999996550323689,1,"Nonsignificant"
"3341","X68534_507.257_8.95_NA","Mission_Bay-La_Jolla Reefs",0,0.0434877728592048,-0.661982351777675,0.748957897496085,0.999996659431798,1,"Nonsignificant"
"3342","X13685_238.093_3.249_NA","Mission_Bay-La_Jolla Reefs",0,-0.0434764445321995,-0.748994017044231,0.662041127979831,0.999996665946212,1,"Nonsignificant"
"3343","X36413_212.176_5.224_NA","Mission_Bay-La_Jolla Reefs",0,0.0434796028054282,-0.663866931851858,0.750826137462715,0.999996715536781,1,"Nonsignificant"
"3344","X32250_283.154_5.037_NA","Mission_Bay-La_Jolla Reefs",0,0.0438306609933231,-0.669812739872637,0.757474061859283,0.999996731557352,1,"Nonsignificant"
"3345","X3643_224.149_1.773_NA","Mission_Bay-La_Jolla Reefs",0,-0.0431405641376287,-0.746625007570235,0.660343879294978,0.99999676124719,1,"Nonsignificant"
"3346","X65516_368.243_8.488_NA","Mission_Bay-La_Jolla Reefs",0,0.0427494229483727,-0.656199314635593,0.741698160532338,0.999996811765609,1,"Nonsignificant"
"3347","X61718_235.021_7.956_NA.NCGC00169769.02_C15H22O2_2.Naphthaleneacetic.acid..1.2.3.5.6.7.8.8a.octahydro.8.8a.dimethyl.alpha.methylene....2R.8S.8aR..","Mission_Bay-La_Jolla Reefs",0,0.0428394276240952,-0.659862638128231,0.745541493376422,0.999996872931276,1,"Nonsignificant"
"3348","X71419_542.389_9.364_NA","Mission_Bay-La_Jolla Reefs",0,0.0428072555546704,-0.660789818598486,0.746404329707827,0.999996910405241,1,"Nonsignificant"
"3349","X73179_354.264_9.533_NA","Mission_Bay-La_Jolla Reefs",0,-0.0419360364434496,-0.733337072566158,0.649464999679259,0.999996966502011,1,"Nonsignificant"
"3350","X2791_250.143_1.096_NA","Mission_Bay-La_Jolla Reefs",0,-0.0427556428791963,-0.748539891884099,0.663028606125707,0.999996988716051,1,"Nonsignificant"
"3351","X53685_351.216_6.999_NA","Mission_Bay-La_Jolla Reefs",0,0.0410655847833094,-0.63764664955387,0.719777819120489,0.999997010491829,1,"Nonsignificant"
"3352","X38795_291.18_5.551_NA","Mission_Bay-La_Jolla Reefs",0,-0.0430649144348,-0.755060396317955,0.668930567448355,0.999997016471735,1,"Nonsignificant"
"3353","X92113_980.277_12.951_NA..3S.4R..7.hydroxy.3...3S.4R..7.hydroxy.4..4.hydroxyphenyl..2.oxo.5...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxy.3.4.dihydrochromen.3.yl..4..4.hydroxyphenyl..5...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxy.3.4.dihydrochromen.2.one","Mission_Bay-La_Jolla Reefs",0,-0.0399999434961009,-0.704039555652722,0.62403966866052,0.999997088471601,1,"Nonsignificant"
"3354","X78806_475.305_10.174_NA","Mission_Bay-La_Jolla Reefs",0,-0.0417971921169517,-0.735973932042329,0.652379547808426,0.999997095983669,1,"Nonsignificant"
"3355","X70108_319.19_9.368_NA.NCGC00384809.01.5..5.hydroxy.3..hydroxymethyl.pentyl..8a..hydroxymethyl..5.6.dimethyl.3.4.4a.6.7.8.hexahydronaphthalene.1.carboxylic.acid..IIN.based.on..CCMSLIB00000847958.","Mission_Bay-La_Jolla Reefs",0,0.0402962786378986,-0.632263891308736,0.712856448584533,0.999997180118525,1,"Nonsignificant"
"3356","X338_266.139_0.636_NA","Mission_Bay-La_Jolla Reefs",0,0.0423505771954065,-0.665082260357282,0.749783414748095,0.999997193997694,1,"Nonsignificant"
"3357","X54129_381.808_6.99_NA","Mission_Bay-La_Jolla Reefs",0,-0.0421576962270229,-0.751784515811777,0.667469123357731,0.999997319201485,1,"Nonsignificant"
"3358","X61120_344.241_7.879_NA","Mission_Bay-La_Jolla Reefs",0,0.042069757323534,-0.666218826890179,0.750358341537247,0.999997322402488,1,"Nonsignificant"
"3359","X1952_329.134_0.872_NA","Mission_Bay-La_Jolla Reefs",0,-0.0421142079778212,-0.754235198910596,0.670006782954954,0.999997390760091,1,"Nonsignificant"
"3360","X88718_506.441_11.778_NA","Mission_Bay-La_Jolla Reefs",0,-0.0416621213023431,-0.747070981905766,0.663746739301079,0.999997411242201,1,"Nonsignificant"
"3361","X16117_260.149_3.474_NA.NCGC00179704.03.2..8.hydroxy.4a.8.dimethyl.1.2.3.4.5.6.7.8a.octahydronaphthalen.2.yl.prop.2.enoic.acid","Mission_Bay-La_Jolla Reefs",0,0.0391237993776022,-0.623559959566893,0.701807558322097,0.999997417123663,1,"Nonsignificant"
"3362","X11544_363.164_3.017_NA","Mission_Bay-La_Jolla Reefs",0,0.0416006779866704,-0.663749664911382,0.746951020884723,0.999997432640656,1,"Nonsignificant"
"3363","X59950_549.36_7.726_NA","Mission_Bay-La_Jolla Reefs",0,-0.0408770846262564,-0.735088881908211,0.653334712655698,0.999997457446667,1,"Nonsignificant"
"3364","X39672_702.785_5.513_NA","Mission_Bay-La_Jolla Reefs",0,0.0399319316556199,-0.638942960258299,0.718806823569539,0.999997473352418,1,"Nonsignificant"
"3365","X20813_311.205_3.903_NA","Mission_Bay-La_Jolla Reefs",0,-0.0410901078109488,-0.754198021021135,0.672017805399237,0.999997765338855,1,"Nonsignificant"
"3366","X89202_740.53_11.948_NA.TG.16.2.16.2.16.2....M.NH4...C51H90N1O6","Mission_Bay-La_Jolla Reefs",0,-0.0388885438247708,-0.717305565902501,0.639528478252959,0.999997833507111,1,"Nonsignificant"
"3367","X90464_552.462_12.354_NA","Mission_Bay-La_Jolla Reefs",0,-0.0408735222849155,-0.754145657473689,0.672398612903858,0.999997837611131,1,"Nonsignificant"
"3368","X66872_509.274_8.697_NA","Mission_Bay-La_Jolla Reefs",0,-0.0404446165260104,-0.746512272428022,0.665623039376001,0.999997842722221,1,"Nonsignificant"
"3369","X51705_239.164_6.707_NA","Mission_Bay-La_Jolla Reefs",0,0.0404701788010199,-0.66869715516321,0.74963751276525,0.999997890396127,1,"Nonsignificant"
"3370","X64556_384.238_8.129_NA","Mission_Bay-La_Jolla Reefs",0,0.038673166429656,-0.646194865499278,0.72354119835859,0.999998019047628,1,"Nonsignificant"
"3371","X73089_444.332_9.68_NA.Spectral.Match.to.1.Linoleoylglycerol.from.NIST14","Mission_Bay-La_Jolla Reefs",0,0.038901546185146,-0.657060823308582,0.734863915678874,0.9999981357312,1,"Nonsignificant"
"3372","X19036_342.212_3.708_NA","Mission_Bay-La_Jolla Reefs",0,-0.0393544467285326,-0.743879362201994,0.665170468744929,0.999998142977814,1,"Nonsignificant"
"3373","X34198_592.353_5.041_NA","Mission_Bay-La_Jolla Reefs",0,-0.0393320815750842,-0.744188388450124,0.665524225299956,0.999998154444863,1,"Nonsignificant"
"3374","X25465_356.228_4.308_NA","Mission_Bay-La_Jolla Reefs",0,-0.0395944012613597,-0.749174377001639,0.66998557447892,0.999998154797383,1,"Nonsignificant"
"3375","X72377_316.284_9.466_NA.Spectral.Match.to.Linoleic.acid.ethyl.ester.from.NIST14","Mission_Bay-La_Jolla Reefs",0,0.0385465123835417,-0.655192361561236,0.73228538632832,0.999998200916304,1,"Nonsignificant"
"3376","X27840_163.133_4.497_NA","Mission_Bay-La_Jolla Reefs",0,-0.0385764466938522,-0.735112869762119,0.657959976374414,0.999998235430992,1,"Nonsignificant"
"3377","X84337_600.416_10.795_NA.Spectral.Match.to.Undecaethylene.glycol.from.NIST14","Mission_Bay-La_Jolla Reefs",0,-0.0360877653202042,-0.688084328679619,0.615908798039211,0.999998241809397,1,"Nonsignificant"
"3378","X48007_382.222_6.341_NA","Mission_Bay-La_Jolla Reefs",0,0.0393570540186197,-0.671757703763792,0.750471811801031,0.99999824257681,1,"Nonsignificant"
"3379","X91444_771.501_12.682_NA","Mission_Bay-La_Jolla Reefs",0,-0.0374991118423098,-0.716285312475753,0.641287088791133,0.999998261656557,1,"Nonsignificant"
"3380","X765_265.155_0.65_NA","Mission_Bay-La_Jolla Reefs",0,0.0385992816423932,-0.660386831196406,0.737585394481193,0.999998265883934,1,"Nonsignificant"
"3381","X75046_470.348_9.81_NA","Mission_Bay-La_Jolla Reefs",0,0.0351218681328469,-0.607252340734613,0.677496077000307,0.999998365799489,1,"Nonsignificant"
"3382","X5551_333.116_2.248_NA","Mission_Bay-La_Jolla Reefs",0,-0.0384746247352748,-0.743185541229905,0.666236291759355,0.999998379792217,1,"Nonsignificant"
"3383","X81032_354.263_10.318_NA","Mission_Bay-La_Jolla Reefs",0,0.0383496149391776,-0.667142287590415,0.743841517468771,0.999998421405336,1,"Nonsignificant"
"3384","X55199_465.011_7.125_NA","Mission_Bay-La_Jolla Reefs",0,-0.0375214018400405,-0.728400071596887,0.653357267916806,0.99999842987555,1,"Nonsignificant"
"3385","X58048_355.259_7.483_NA","Mission_Bay-La_Jolla Reefs",0,-0.038333707634903,-0.746338816705467,0.669671401435661,0.999998458358593,1,"Nonsignificant"
"3386","X3551_266.102_1.685_NA","Mission_Bay-La_Jolla Reefs",0,0.0386037086904528,-0.675756154602495,0.752963571983401,0.999998475886027,1,"Nonsignificant"
"3387","X91229_738.551_12.501_NA","Mission_Bay-La_Jolla Reefs",0,-0.0374612185833191,-0.730804277290855,0.655881840124217,0.999998477523457,1,"Nonsignificant"
"3388","X88253_700.234_11.593_Contaminant.vial.septum.ThermoFisher.C5000.44B","Mission_Bay-La_Jolla Reefs",0,-0.0378378583774242,-0.744146766286105,0.668471049531257,0.999998553008313,1,"Nonsignificant"
"3389","X85047_259.205_10.892_NA.Spectral.Match.to.Sumaresinolic.acid.from.NIST14","Mission_Bay-La_Jolla Reefs",0,0.0380115816733725,-0.672248641044259,0.748271804391004,0.999998561598178,1,"Nonsignificant"
"3390","X82862_457.294_10.716_NA","Mission_Bay-La_Jolla Reefs",0,0.0379473502703554,-0.672488858164941,0.748383558705652,0.999998578142112,1,"Nonsignificant"
"3391","X22469_313.183_4.05_NA","Mission_Bay-La_Jolla Reefs",0,-0.037944753622516,-0.750170900137547,0.674281392892515,0.999998599901222,1,"Nonsignificant"
"3392","X87237_1128.314_11.393_NA..2S.3S.4S.5R.6R..6....3S.4S.6aR.6bS.8R.8aR.9R.10R.12aS.14bR..10.acetyloxy.8a..acetyloxymethyl..8.9.dihydroxy.4..hydroxymethyl..4.6a.6b.11.11.14b.hexamethyl.1.2.3.4a.5.6.7.8.9.10.12.12a.14.14a.tetradecahydropicen.3.yl.oxy..4.hydroxy.3.5.bis...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxy.oxane.2.carboxylic.acid","Mission_Bay-La_Jolla Reefs",0,-0.0378310095229841,-0.748713327565764,0.673051308519796,0.999998609172578,1,"Nonsignificant"
"3393","X37218_351.216_5.295_NA","Mission_Bay-La_Jolla Reefs",0,0.0374562023919069,-0.667973465994337,0.742885870778151,0.999998627776679,1,"Nonsignificant"
"3394","X78018_542.389_10.083_NA","Mission_Bay-La_Jolla Reefs",0,-0.0350561028899359,-0.703845617425711,0.633733411645839,0.999998729327024,1,"Nonsignificant"
"3395","X2270_367.113_1.039_NA","Mission_Bay-La_Jolla Reefs",0,0.0363292507514589,-0.657846277318308,0.730504778821226,0.999998741266353,1,"Nonsignificant"
"3396","X89024_550.416_11.883_NA","Mission_Bay-La_Jolla Reefs",0,-0.0360005565247368,-0.724529586035419,0.652528472985945,0.999998748169049,1,"Nonsignificant"
"3397","X76145_987.403_9.903_NA","Mission_Bay-La_Jolla Reefs",0,-0.0371867049126847,-0.750201456954382,0.675828047129013,0.99999876691106,1,"Nonsignificant"
"3398","X44093_166.123_5.885_NA","Mission_Bay-La_Jolla Reefs",0,-0.0368653683302478,-0.74741281484628,0.673682078185784,0.99999880467868,1,"Nonsignificant"
"3399","X71267_619.403_9.342_NA","Mission_Bay-La_Jolla Reefs",0,0.0363583312776031,-0.666565026888092,0.739281689443298,0.999998826320092,1,"Nonsignificant"
"3400","X27002_332.222_4.498_NA","Mission_Bay-La_Jolla Reefs",0,0.036716200086723,-0.673414622264767,0.746847022438213,0.999998829165159,1,"Nonsignificant"
"3401","X12875_388.187_3.278_NA.Spectral.Match.to.Nonaethylene.glycol.from.NIST14","Mission_Bay-La_Jolla Reefs",0,-0.0358640424760381,-0.731654188783715,0.659926103831638,0.999998850504169,1,"Nonsignificant"
"3402","X82572_466.352_10.601_NA","Mission_Bay-La_Jolla Reefs",0,-0.0363960153289969,-0.745988124923528,0.673196094265534,0.999998883757095,1,"Nonsignificant"
"3403","X64194_424.29_8.297_NA","Mission_Bay-La_Jolla Reefs",0,0.0359849646728642,-0.668765766927662,0.74073569627339,0.9999989134186,1,"Nonsignificant"
"3404","X5191_196.118_2.178_NA","Mission_Bay-La_Jolla Reefs",0,-0.0364664759368259,-0.75127149692849,0.678338545054838,0.999998919069224,1,"Nonsignificant"
"3405","X89886_566.477_12.139_NA","Mission_Bay-La_Jolla Reefs",0,-0.0361801239496242,-0.748315633427096,0.675955385527847,0.999998945466868,1,"Nonsignificant"
"3406","X3594_182.138_1.758_NA","Mission_Bay-La_Jolla Reefs",0,-0.0355766352564966,-0.736396635708716,0.665243365195723,0.999998950513832,1,"Nonsignificant"
"3407","X46933_333.208_6.171_NA","Mission_Bay-La_Jolla Reefs",0,0.0360774841226169,-0.67718931393219,0.749344282177424,0.999998972978339,1,"Nonsignificant"
"3408","X83280_732.576_10.633_NA.DGTSA.16.0.16.4....M.H...C42H74N1O7","Mission_Bay-La_Jolla Reefs",0,0.0353388572647964,-0.669831894737806,0.740509609267398,0.999999028273436,1,"Nonsignificant"
"3409","X58341_530.936_7.518_NA","Mission_Bay-La_Jolla Reefs",0,0.035374761410478,-0.671556612862647,0.742306135683603,0.99999903681122,1,"Nonsignificant"
"3410","X52578_332.188_6.803_NA","Mission_Bay-La_Jolla Reefs",0,-0.0348893706800022,-0.735427584593542,0.665648843233538,0.999999063641404,1,"Nonsignificant"
"3411","X50197_163.112_6.537_NA","Mission_Bay-La_Jolla Reefs",0,-0.0352134434355463,-0.744734511582721,0.674307624711629,0.999999082981865,1,"Nonsignificant"
"3412","X64830_325.237_8.389_NA.Spectral.Match.to.Monolinolenin..9c.12c.15c..from.NIST14","Mission_Bay-La_Jolla Reefs",0,0.0351486867340893,-0.673107273714515,0.743404647182694,0.999999083288621,1,"Nonsignificant"
"3413","X72563_335.221_9.451_NA","Mission_Bay-La_Jolla Reefs",0,0.0346217382403789,-0.66970360893891,0.738947085419668,0.999999134051208,1,"Nonsignificant"
"3414","X90073_846.292_12.213_NA.Contaminants.septum.vial.Thermo.C4000.53.and.C4000.54.serie","Mission_Bay-La_Jolla Reefs",0,-0.0339682232613654,-0.728614846579935,0.660678400057204,0.999999160623657,1,"Nonsignificant"
"3415","X2506_421.218_1.131_NA","Mission_Bay-La_Jolla Reefs",0,0.0344391965155841,-0.670395324104263,0.739273717135431,0.99999916457385,1,"Nonsignificant"
"3416","X76586_385.342_9.939_NA.Massbank..Myristamidopropyl.betaine.carboxymethyl.dimethyl..3..tetradecanoylamino.propyl.azanium","Mission_Bay-La_Jolla Reefs",0,0.0328911910132371,-0.6439062802507,0.709688662277174,0.999999191082824,1,"Nonsignificant"
"3417","X35211_393.227_5.122_NA","Mission_Bay-La_Jolla Reefs",0,-0.0319309338659383,-0.689292987852477,0.6254311201206,0.999999193458485,1,"Nonsignificant"
"3418","X54190_251.164_6.997_NA.NCGC00381378.01_C20H30O4_1.10a.Dihydroxy.4.4.7.11b.tetramethyl.2.3.4.4a.5.6.6a.7.10a.11.11a.11b.dodecahydrophenanthro.3.2.b.furan.9.1H..one","Mission_Bay-La_Jolla Reefs",0,0.0338705321143593,-0.667890215429388,0.735631279658106,0.999999223646792,1,"Nonsignificant"
