row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,DOM_Interlab-LCMS_Lab1_PPL_blank_Pos_MS2.mzML Peak area,DOM_Interlab-LCMS_Lab1_A5M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab1_A5M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab1_A45M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab1_A45M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab1_M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab1_M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab1_A15M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab1_A15M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab1_A45M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab1_A5M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab1_M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab1_A15M_Pos_MS2_rep3.mzML Peak area,
13912,332.2432875393051,8.699948,,,,,,,,,,,0,24595.947,43014.89,52398.65,43964.625,42546.137,34662.062,37339.062,42511.59,52802.523,54130.68,72100.29,40721.434,
16182,332.2795023549734,10.405519,,,,,,,,,,,0,0,0,17452.42,21407.86,5503.1953,7943.3223,83264.98,81593.11,13747.134,0,6120.371,90365.0,
12149,332.31593275417487,7.6852612,,,,,,,,,,,0,111221.14,113905.766,102175.74,108840.95,122856.75,111307.016,123328.63,126426.64,103599.016,111080.086,125253.89,127694.93,
14764,332.33128743688917,9.207885,,,,,,,,,,,0,258346.25,359694.2,377234.12,339206.5,311607.28,312143.12,275852.2,268222.84,332906.9,343273.97,299537.78,268043.7,
194,333.1294075457968,0.78322476,,,,,,,,,,,0,1599504.4,448568.25,1268733.2,1235610.5,1263763.2,1239739.1,1072294.1,395302.0,799850.5,227141.62,905951.7,402244.4,
635,333.12951468282733,0.9083893,,,,,,,,,,,0,339332.97,274049.56,277065.4,262582.3,279920.88,270883.94,245560.2,189495.8,217943.62,255299.23,298434.6,202866.86,
1401,333.14476610722386,3.1386223,,,,,,,,,,,0,276303.66,6991.5967,16361.615,24680.215,0,26697.445,30330.379,0,0,14503.064,0,11410.734,
1618,333.1447748301423,3.4464414,,,,,,,,,,,0,128895.66,155419.95,117675.49,94702.07,152584.92,187920.94,190055.8,198784.95,100727.72,130671.57,159022.2,173532.88,
1361,333.1447749901079,3.0767324,,,,,,,,,,,0,58112.086,166770.55,160562.56,178505.7,198512.05,183855.98,187931.83,193054.28,198515.2,236850.28,205698.98,189631.45,
13846,333.169177780954,8.654826,,,,,,,,,,,0,82677.14,100224.445,113484.055,152846.52,81974.375,76449.14,81053.55,83363.92,133363.03,81848.664,79526.086,80429.445,
663,333.1807505671686,0.956437,,,,,,,,,,,4789873.0,0,0,0,0,0,0,0,0,0,0,0,0,
14735,333.18090629483305,9.195731,,,,,,,,,,,0,4772656.0,5490129.5,4944774.0,5197968.0,5286133.5,5206265.5,4528745.5,4723973.5,5295477.5,5619946.5,5373781.0,4735030.5,
16621,333.2415236550315,11.018514,,,,,,,,,,,0,7804.7256,5352.4507,36392.855,44241.426,17256.348,10981.768,121330.24,119759.09,36841.234,9679.091,18062.936,90023.08,
1507,334.14948451082546,3.2877915,,,,,,,,,,,0,236014.45,0,14748.936,17951.775,46703.23,23914.686,17727.48,24654.582,29030.666,30589.914,37989.15,14183.5,
1461,334.1495018145495,3.2247324,,,,,,,,,,,0,15853.373,162222.16,182836.39,166421.73,157372.6,195667.27,167992.4,160195.64,177829.67,176681.89,192521.03,176309.27,
1523,334.1653465668454,3.3288481,,,,,,,,,,,0,19222.287,51405.395,38708.066,43316.973,194370.69,203406.7,207267.25,199232.45,124637.39,178013.38,181563.47,224992.3,
1564,334.1653889505989,3.3625402,,,,,,,,,,,0,238103.55,19481.137,16685.6,16963.291,44908.176,27498.498,26093.613,26664.87,16634.098,23469.291,32234.182,34896.746,
2508,334.2014334971106,4.221926,,,,,,,,,,,0,211699.89,194162.39,200806.62,226495.4,209848.4,211911.33,217527.16,217283.58,213684.58,186848.05,238496.89,202569.55,
2232,334.2014540649739,4.02827,,,,,,,,,,,0,170815.64,173469.31,132092.56,146813.38,200036.2,171126.7,187947.28,158847.83,154609.66,208001.94,175576.39,204677.08,
1933,334.2014843043321,3.7664435,,,,,,,,,,,0,140013.67,155787.23,178176.22,195940.77,318156.06,155124.8,576363.25,134296.77,492408.22,164309.86,171001.72,584707.56,
14100,334.2223968512638,8.811632,,,,,,,,,,,0,26163.021,69163.98,62972.285,62795.92,23964.914,63548.453,19069.82,25751.059,64457.273,54819.426,50996.863,21306.686,
13792,334.22247545160343,8.621484,,,,,,,,,,,0,38158.016,60508.137,56809.258,74951.0,47291.35,64161.742,37146.973,45037.703,72888.1,41476.438,51176.656,40793.91,
14922,334.22248081118147,9.323466,,,,,,,,,,,0,68977.77,94095.18,46116.707,44116.242,107496.93,96936.33,109404.125,98135.84,40750.387,111807.016,124080.03,93136.016,
13899,334.22249941735055,8.688756,,,,,,,,,,,0,61664.367,36802.227,73260.33,77559.24,52613.44,39814.305,38069.9,86622.58,79489.32,126614.96,42039.934,35425.973,
15023,334.22253208982585,9.386605,,,,,,,,,,,0,87010.2,103054.484,85413.945,77984.9,109580.8,109478.51,134095.08,153112.44,88299.234,92468.2,112153.766,141337.1,
15350,334.2225413211375,9.640475,,,,,,,,,,,0,40227.87,40633.273,40505.91,44009.574,51959.76,42226.78,62095.42,55823.375,78574.9,48472.12,54111.42,55307.01,
42,334.9148126483569,0.6773055,,,,,,,,,,,0,97338.64,89293.33,122246.445,116889.12,122402.4,118416.766,124257.69,119705.03,98743.53,94073.81,104847.18,91164.42,
1978,335.160335026125,3.8085864,,,,,,,,,,,0,48897.48,60892.46,48654.28,44554.36,74523.61,72299.66,80174.15,72385.38,49245.95,63164.234,83763.45,513023.4,
14068,335.185350337239,8.78947,,,,,,,,,,,0,90996.22,97538.086,62682.86,174747.62,111147.914,110120.836,123204.33,126906.68,215841.6,92491.555,99678.31,620079.44,
14736,335.185892585808,9.195735,,,,,,,,,,,0,283215.06,348185.6,196788.17,245280.45,415136.75,425296.25,426154.12,408684.56,147683.95,359374.12,382791.56,410644.0,
15331,335.22037258714147,9.613324,,,,,,,,,,,0,261967.92,312452.9,120456.8,126411.305,41389.59,51722.387,45165.78,33649.996,203129.31,140097.92,74856.28,34746.992,
14550,335.2208520338421,9.059977,,,,,,,,,,,1979.5646,33969.234,188795.5,200094.95,221935.2,159397.9,237524.81,51081.92,53362.68,226650.0,170406.25,188799.11,144397.98,
15984,335.22086546971616,10.209395,,,,,,,,,,,0,91631.62,58637.652,84111.56,37257.305,80686.08,436698.06,93782.76,336640.06,69029.25,238444.14,282499.6,93223.96,
15430,335.2209265232301,9.703773,,,,,,,,,,,0,38804.957,13789.358,75212.984,70024.49,44187.895,43297.5,51768.46,51677.844,80325.76,27974.873,45750.414,49124.344,
16535,335.2580135319365,10.889732,,,,,,,,,,,0,205143.77,199495.22,151101.95,130948.055,281736.56,250847.03,81836.03,90339.414,120786.18,226160.16,293502.3,91365.23,
481,336.0961536593899,0.8006241,,,,,,,,,,,0,94456.66,81637.36,5218477.0,5716636.5,625169.5,633179.25,2202709.8,2072231.8,5447196.0,86704.88,629837.06,2158176.0,
9836,336.1804885862281,6.869969,,,,,,,,,,,0,442797.66,137977.08,138125.86,148659.42,333562.16,313337.44,255720.33,457999.62,135717.16,561396.56,399865.03,355069.2,
1430,336.1808159593581,3.2060032,,,,,,,,,,,0,43894.258,49764.957,35424.96,27677.4,51171.51,58143.97,51748.895,355986.0,42556.85,45587.03,38245.746,294887.78,
1486,336.18083520333465,3.269288,,,,,,,,,,,0,324408.22,45899.13,28120.521,26987.227,260210.5,51481.86,46346.406,50162.72,24297.527,332780.9,301515.9,30200.557,
1157,336.20145835972045,2.039267,,,,,,,,,,,0,105016.8,0,0,0,634.4116,1454.6307,1178.248,559.1708,0,0,785.36615,719.83203,
1087,336.20168352704263,1.8167416,,,,,,,,,,,0,0,104748.71,21146.2,17011.215,162227.4,160258.28,114921.94,113077.34,21737.258,28685.102,158678.95,118304.03,
1066,336.2017258951732,1.7916862,,,,,,,,,,,0,0,19895.197,14669.93,24851.666,54114.938,22379.111,51088.156,46996.53,22991.877,109760.914,68393.18,49692.156,
9326,336.21690251799424,6.7026734,,,,,,,,,,,0,24936.316,37588.83,50801.71,64627.54,46000.09,23747.158,32650.82,11835.652,85140.92,27228.807,21333.826,22176.842,
2953,336.2170779212649,4.4788194,,,,,,,,,,,0,124625.3,119259.94,115889.16,104263.49,117367.05,120628.08,119322.11,155458.73,111102.06,122039.234,166031.52,128086.34,
2664,336.21707856720894,4.309979,,,,,,,,,,,0,385243.7,377339.53,342664.66,165706.97,384665.44,177892.92,403729.94,184725.2,157195.3,392717.56,410496.75,411880.22,
2541,336.21709482755625,4.241318,,,,,,,,,,,0,119802.83,102078.77,105910.11,198949.94,111018.91,234322.0,87267.66,226622.22,158673.31,117912.16,88466.38,95995.7,
2037,336.2171220062308,3.860357,,,,,,,,,,,0,155298.22,127685.195,191432.75,232531.14,178067.02,130042.97,156690.61,233959.34,221659.03,149873.94,174895.22,141535.39,
942,336.31076048485437,1.2100186,,,,,,,,,,,64454.133,0,0,0,0,0,0,0,0,0,0,0,0,
16338,336.31087263908853,10.61086,,,,,,,,,,,9250.293,606362.2,637298.56,433406.16,448463.12,630598.1,692700.06,790254.7,750637.1,429878.53,686634.3,780799.8,811768.2,
16008,336.3109715293129,10.235953,,,,,,,,,,,0,71775.47,74917.79,52727.855,53541.22,69701.18,71551.234,69230.42,34087.086,30808.846,73390.414,67124.53,50409.41,
13645,336.3261387129226,8.533511,,,,,,,,,,,0,0,0,201812.62,201481.6,1763.154,1693.0974,26357.945,27448.803,212692.6,0,4378.8936,29789.41,
664,337.1044662711056,0.956437,,,,,,,,,,,232835.94,0,0,0,0,0,0,0,0,0,0,0,0,
3027,337.13973331016376,4.532136,,,,,,,,,,,0,65801.83,72658.97,61888.742,49102.617,94603.16,92076.57,93526.336,95966.64,43829.08,81115.65,107500.484,87524.58,
15603,337.1994762410656,9.855802,,,,,,,,,,,0,129480.75,146377.23,85617.64,78755.24,157829.0,132462.0,190643.11,240779.69,79027.6,103748.92,166857.86,217141.3,
14800,337.19958854659956,9.221227,,,,,,,,,,,0,118856.22,182217.44,153420.4,165855.22,166329.55,157062.53,146250.56,207852.9,166112.11,183924.75,141665.22,143404.4,
14512,337.19975750465824,9.040041,,,,,,,,,,,0,194207.6,149769.98,113863.61,103902.08,169687.66,166948.28,117857.125,107724.45,111878.74,127470.06,115326.375,167705.56,
15403,337.1998057203791,9.695423,,,,,,,,,,,0,60092.703,41217.227,35025.938,26272.8,47055.086,105761.16,72954.16,78136.57,37725.625,65717.21,51395.047,72227.85,
14291,337.19985435306717,8.931493,,,,,,,,,,,0,89627.31,100278.234,99939.21,88595.42,97736.26,98257.44,129087.72,93016.01,88637.5,92236.31,91712.99,120736.22,
15057,337.1999657075061,9.403346,,,,,,,,,,,0,132634.84,122868.5,86895.14,83734.375,150678.0,144185.4,153986.39,148024.92,105816.87,115258.0,163545.2,160921.55,
14175,337.1999769202426,8.860653,,,,,,,,,,,0,460464.94,240510.89,335433.72,383173.62,102476.67,88247.86,114938.73,117464.11,535684.75,99658.36,77084.71,113497.98,
15244,337.2002345228544,9.548949,,,,,,,,,,,0,95831.9,100679.29,104381.46,111983.56,130338.945,116316.94,224841.06,190099.03,114739.26,96599.55,128466.05,204650.9,
13020,337.20054962429964,8.16481,,,,,,,,,,,0,353745.1,63109.324,71473.85,75140.53,60655.383,67228.26,57609.4,49796.938,158612.97,59215.746,62697.92,55589.492,
14923,337.2007268487797,9.344497,,,,,,,,,,,0,19025.354,39079.0,87196.18,74494.34,63031.63,69699.02,88574.23,34780.477,83128.31,55632.008,68253.766,51435.055,
15131,337.23664169836655,9.458083,,,,,,,,,,,0,19531.584,17990.846,269355.9,395001.97,29523.58,26946.043,26312.9,289986.22,328058.47,23750.986,28501.605,42879.586,
15230,337.2366614649391,9.530824,,,,,,,,,,,0,35549.86,34379.742,137156.56,94390.66,35147.723,27284.186,37043.773,43620.688,89285.28,35282.26,11531.904,44496.254,
15660,337.23718759217405,9.9169035,,,,,,,,,,,0,334125.16,50882.117,52062.375,58748.82,47602.58,82892.805,98204.5,124005.805,121385.016,47825.996,53597.727,109380.81,
15520,337.23720679891,9.803788,,,,,,,,,,,0,39202.242,42931.535,87536.33,81519.86,191136.38,121376.2,293857.2,255757.53,123358.0,42197.87,393115.2,318837.56,
15862,337.2373113283773,10.098113,,,,,,,,,,,0,55085.28,29284.318,36068.887,31540.363,52965.24,153213.56,100716.86,71556.44,38155.473,46576.27,56185.04,59714.168,
15996,337.2373209714448,10.2200165,,,,,,,,,,,0,32790.43,25078.215,71884.02,81258.836,50188.375,49460.137,113471.69,145576.56,53359.484,36043.5,43743.465,159632.11,
16301,337.23735012010246,10.560012,,,,,,,,,,,0,81914.29,82384.81,53006.79,59205.363,94400.15,72463.586,87755.34,83998.125,43730.414,89531.87,68777.46,88746.805,
16410,337.23743175536066,10.701268,,,,,,,,,,,0,52441.105,62798.25,28943.326,47814.117,74858.06,72732.57,131360.48,72749.445,37297.875,57720.137,70209.234,73608.65,
16662,337.2737739700438,11.112998,,,,,,,,,,,0,44471.55,74922.805,13550.459,17701.938,108991.984,72481.58,124450.08,118173.08,10643.958,78466.836,108235.734,110920.93,
1110,338.1804280156784,1.8838884,,,,,,,,,,,0,165433.53,2811.9287,0,899.15344,2488.8838,12098.668,4400.996,9361.983,752.1301,7989.4805,2739.1445,7603.694,
1018,338.1809034737253,1.403368,,,,,,,,,,,0,12217.827,147986.03,3614.4185,10981.409,60131.004,65240.957,61230.89,61199.797,19696.12,146923.16,65392.24,63081.79,
244,338.1810381032134,0.7901463,,,,,,,,,,,0,305633.7,268289.53,193927.11,194881.6,341714.06,349179.06,324076.7,299746.62,222078.81,315217.94,320878.53,317833.56,
706,338.181106890202,0.9989164,,,,,,,,,,,0,62308.863,169897.06,67909.96,124391.055,87845.11,314766.62,295904.66,274690.25,93935.52,182601.38,337042.16,281895.5,
6505,338.19625851986206,5.816601,,,,,,,,,,,0,93322.01,100297.43,276501.6,136899.27,87486.97,48962.766,57473.207,143517.81,107578.914,80448.24,106835.46,39556.125,
1516,338.19651447492316,3.3385503,,,,,,,,,,,0,44044.4,52491.27,13967.458,20705.57,52494.42,51839.97,53770.07,223353.73,38065.61,46000.58,57735.21,73718.42,
16867,338.34171818107654,12.215085,,,,,,,,,,,0,2742.2432,4281.433,18793.44,7782.9434,6136.2676,5735.6704,3588.3848,0,10199.739,2399.111,2317.5254,0,
1662,339.15523815649624,3.4926727,,,,,,,,,,,0,66083.3,90970.92,84435.28,419680.16,108711.73,104635.91,622384.94,198399.28,446325.25,74174.24,118278.195,633382.9,
1337,339.165676236126,3.040657,,,,,,,,,,,0,71434.51,4122.341,1573.8278,1489.795,9657.969,8007.328,6880.61,7428.0415,2415.081,8114.915,6204.9214,12960.688,
1294,339.16623833726766,2.9327638,,,,,,,,,,,0,0,74435.92,75845.65,77899.836,66021.01,67196.43,68048.29,59955.062,81108.484,69088.92,60704.09,43131.496,
12879,339.1800742531246,8.054492,,,,,,,,,,,0,60526.906,47002.66,79162.445,87220.13,69368.414,61649.94,38171.05,72341.36,76188.4,65225.035,44418.73,73148.92,
13237,339.1803367972021,8.312989,,,,,,,,,,,0,248929.42,442705.47,84594.414,87975.945,420810.94,214086.2,87331.67,197889.47,130857.05,167927.08,276259.62,84902.97,
2179,339.1916562352646,3.991771,,,,,,,,,,,0,190849.17,205706.19,108429.57,100596.23,205819.7,301312.3,367695.56,326313.16,117281.86,205091.31,336539.0,311257.7,
854,339.19246216874967,1.1001648,,,,,,,,,,,0,0,33017.207,40013.945,36799.574,31398.252,35184.95,33916.22,31966.857,38807.61,31804.17,33232.414,34802.785,
15481,339.21608436735914,9.753854,,,,,,,,,,,0,80848.99,92222.086,33504.61,95847.2,93982.06,117270.41,128157.32,151099.36,30934.062,86450.11,143821.47,131926.67,
15012,339.2165847405026,9.374072,,,,,,,,,,,0,144786.0,44095.816,60857.094,60349.43,338773.4,460773.56,550997.3,116065.336,59040.465,60778.07,291516.7,118443.09,
15165,339.2166808576338,9.490209,,,,,,,,,,,0,93073.09,36305.586,425704.94,210428.36,68123.73,78352.23,179016.67,573446.56,61506.76,35259.18,68858.27,722103.0,
16109,339.2527376171228,10.335265,,,,,,,,,,,0,169243.22,158756.06,129814.81,80590.46,254913.6,149084.78,178805.73,186616.17,100877.28,149263.48,173268.36,153263.23,
16223,339.25307658949663,10.445375,,,,,,,,,,,0,35919.69,40144.26,89870.125,119487.58,49562.523,56307.547,268806.5,302699.38,111300.45,29055.113,50038.598,453020.84,
16551,339.25310203228423,10.907535,,,,,,,,,,,0,15015.107,15879.3,12295.961,17668.795,28151.645,28589.17,239968.72,57091.016,7622.3745,13199.67,22890.098,57329.4,
15894,339.2531315019208,10.130608,,,,,,,,,,,0,61704.016,133006.23,71094.33,88852.56,81519.37,246603.81,64140.54,42115.26,218133.78,96255.94,36618.656,64210.84,
4679,340.1756202601203,5.2253585,,,,,,,,,,,0,1107920.6,928948.75,489385.56,489134.78,668299.1,1031489.06,945323.1,1088069.0,414845.78,767284.2,584380.3,930746.0,
3345,340.175708093011,4.711251,,,,,,,,,,,0,65256.32,90208.445,136500.3,97601.17,94773.4,51977.86,85615.625,93057.61,232212.55,100079.51,92121.375,92240.24,
2885,340.17570900218277,4.437122,,,,,,,,,,,0,770591.1,653444.7,324305.97,358325.6,964208.56,822592.7,782213.6,825118.3,221323.38,830606.75,803730.44,794797.44,
2721,340.175767911367,4.3449073,,,,,,,,,,,0,154077.73,204318.12,39193.527,43451.53,100945.3,200598.56,208855.33,227525.36,54866.824,90415.945,146951.5,230387.98,
2286,340.1758373165369,4.083893,,,,,,,,,,,0,127789.266,66191.516,44763.812,47065.52,151938.89,124138.71,186294.14,188569.08,23916.506,108398.65,182161.89,193062.03,
2140,340.1758676689869,3.9514816,,,,,,,,,,,0,438300.94,434006.1,26185.64,283297.88,385253.56,411712.56,494875.97,491130.84,48374.59,339295.22,502748.9,519950.97,
1774,340.21218169939823,3.584257,,,,,,,,,,,0,13274.084,103715.95,71170.51,60959.62,99464.8,40177.89,63048.74,78184.62,69132.06,63478.91,34421.555,72230.21,
2449,340.25967088372965,4.1949306,,,,,,,,,,,0,3056008.2,2853265.0,2940116.8,2878418.0,2864835.2,3010607.5,2685394.2,2983738.8,2944961.5,3055140.2,3234539.0,2755123.2,
51,340.93188997208205,0.68898773,,,,,,,,,,,0,461184.06,449996.12,409446.9,432596.34,420103.8,402504.62,426826.44,444920.1,410881.5,455951.84,416372.25,404374.62,
176,341.05156071530047,0.77250224,,,,,,,,,,,0,17103.02,4627.5107,657613.75,1968357.4,113051.125,99726.86,370217.12,287371.25,546396.1,9982.479,78666.81,273567.25,
1701,341.1708493768664,3.513757,,,,,,,,,,,0,142275.11,163667.0,124799.94,128837.984,310250.6,159950.69,288746.5,283981.88,118877.96,113793.09,141238.42,81988.67,
15030,341.19615231630434,9.390787,,,,,,,,,,,0,67226.484,79272.08,30906.76,31996.38,65945.11,90034.96,114816.766,84572.2,33088.363,71237.36,69923.92,127995.58,
13881,341.2324049189997,8.680253,,,,,,,,,,,0,97914.77,79535.47,183125.2,216660.17,97435.914,104061.48,136363.36,180515.45,129436.336,91018.805,132307.5,114786.92,
16029,341.2324501996722,10.249466,,,,,,,,,,,0,44578.17,80888.46,29110.568,27669.059,91735.62,98686.375,92751.305,77041.28,30383.754,49003.367,129337.16,134457.47,
15374,341.2324616401981,9.651009,,,,,,,,,,,0,35411.055,28924.352,128398.38,226533.64,39907.195,71082.59,131587.83,257069.45,131073.12,24024.504,21371.094,115943.04,
2439,341.2631846187632,4.1949306,,,,,,,,,,,0,497972.12,501719.5,509838.06,497021.22,487338.75,517701.44,486827.12,487069.06,528228.5,513534.8,513107.94,506452.44,
16356,341.2684631854804,10.638343,,,,,,,,,,,0,122668.05,127299.8,68522.81,74490.875,148220.62,150674.69,293506.8,186930.64,60601.97,125149.12,155291.61,293882.6,
16541,341.2687890410763,10.8956375,,,,,,,,,,,0,46163.734,29395.621,52218.645,55883.188,71042.914,85336.76,115957.805,108890.984,34850.766,40656.086,63809.977,104117.13,
16429,341.2688015116718,10.716965,,,,,,,,,,,0,81598.375,84857.39,69397.38,55210.336,68904.98,69337.695,86463.195,108179.73,52463.484,62116.535,95157.61,96378.78,
16266,341.2688071778415,10.515624,,,,,,,,,,,0,287796.06,240335.25,97605.33,148446.17,297703.56,336687.03,403431.25,345280.7,158895.38,255045.61,320687.25,421312.9,
15992,341.26887260425735,10.219179,,,,,,,,,,,0,121308.38,163746.81,102452.945,145752.14,129086.59,130980.95,127434.945,176378.17,196196.05,89690.56,57460.062,130302.41,
15669,341.3237605014365,9.931777,,,,,,,,,,,0,0,0,3304573.8,2594567.2,0,0,0,0,2833720.2,0,0,2254.6738,
936,342.1758356391306,1.193817,,,,,,,,,,,0,20885.615,42463.754,21135.773,22518.02,53622.258,35195.703,104675.85,178985.77,7344.244,39486.633,41451.63,151402.8,
2646,342.1758931671677,4.2988505,,,,,,,,,,,0,72159.59,83571.336,27152.74,32036.004,85079.875,87639.77,79384.336,95698.99,32519.766,82360.04,98465.96,93848.85,
13353,342.19110851103073,8.38086,,,,,,,,,,,0,138986.1,51971.156,49311.03,32201.562,61753.785,255482.17,123417.08,136473.81,46985.086,126022.13,142396.44,67391.73,
10739,342.19112523472955,7.1731377,,,,,,,,,,,0,73779.336,116427.14,60281.58,73484.945,648425.9,894536.6,120272.66,127747.3,61599.95,138558.22,128153.68,135440.27,
11461,342.191141093605,7.4320073,,,,,,,,,,,0,247449.83,220739.11,36678.16,31076.23,243493.72,193709.39,304199.44,310935.53,48228.105,183683.4,292614.9,322498.34,
14926,342.22751624124976,9.324862,,,,,,,,,,,0,65672.586,97850.88,83034.586,84720.73,89249.125,148359.55,99461.13,131666.6,99813.414,152590.4,142188.58,117919.07,
15172,342.2276844028877,9.494398,,,,,,,,,,,0,443110.1,443373.25,316928.34,319071.5,556742.6,494263.25,593073.2,597270.2,317534.28,468966.25,489432.2,617983.4,
16129,342.263881112109,10.362279,,,,,,,,,,,0,25065.793,33135.113,58446.656,17553.979,36461.414,123225.83,46400.125,49188.984,111092.21,32694.34,127439.17,52107.523,
914,343.1501281748463,1.1685215,,,,,,,,,,,0,93565.35,36115.04,18305.0,6206.1094,0,29031.0,26781.094,0,21627.744,36829.06,76411.664,90348.016,
837,343.1502251874033,1.069501,,,,,,,,,,,0,0,184816.14,74345.8,72245.984,100160.7,161818.56,282439.75,262489.6,66882.875,127946.16,169994.56,247902.47,
14828,343.1667618996242,9.227685,,,,,,,,,,,0,0,0,39517.805,37621.297,0,0,7049.9365,3983.9395,43051.496,0,1915.5176,6626.215,
14538,343.1668916017273,9.052593,,,,,,,,,,,0,0,0,51580.7,72443.086,0,0,9824.337,6409.0527,54573.7,0,0,8598.521,
12334,343.18825621905177,7.756563,,,,,,,,,,,0,471061.7,434193.9,521275.3,550625.06,412444.34,403182.84,423819.38,439076.78,522859.28,460974.44,386045.88,456131.2,
15898,343.19070253859985,10.132005,,,,,,,,,,,0,94594.25,85195.125,8526.09,8785.202,99905.336,85720.88,64645.86,76379.164,10115.925,195053.6,218635.81,66750.164,
16644,343.2035512504172,11.084892,,,,,,,,,,,0,0,0,64090.133,76421.05,8265.545,6146.567,40709.434,38107.867,46495.023,0,7793.0186,35665.17,
16599,343.20360927762147,10.975774,,,,,,,,,,,0,0,0,38142.484,38251.082,1362.9883,0,55680.152,61993.008,27421.23,0,3503.2954,52875.504,
15215,343.24799729165744,9.533532,,,,,,,,,,,0,232147.19,179302.34,291684.75,270203.12,215599.5,199096.19,409176.2,218557.19,294680.2,188989.31,186652.61,332379.84,
14723,343.2480601472137,9.195619,,,,,,,,,,,0,0,10901.37,168090.58,165747.89,15250.326,14413.336,29771.287,41313.984,175160.03,9010.826,9786.76,46090.777,
16206,343.2480650993322,10.433622,,,,,,,,,,,0,150763.6,157163.58,83877.086,53147.25,191464.81,201324.8,272609.12,266665.38,68463.93,165897.12,190483.53,255677.23,
15790,343.248074926983,10.024131,,,,,,,,,,,0,73438.9,48624.184,72775.03,45057.215,87312.45,53459.293,72638.28,92844.1,72530.1,41472.875,76417.984,87036.23,
15890,343.24807860597986,10.122224,,,,,,,,,,,0,63840.887,58736.33,32523.973,47501.33,72988.78,80588.38,97522.15,101819.7,48077.414,62245.28,89570.09,99594.34,
15961,343.24808486110095,10.187389,,,,,,,,,,,0,51305.45,52324.35,32402.1,35974.066,58458.18,71475.76,87292.02,88855.875,25736.229,45819.992,58323.04,93306.81,
15584,343.24809585108073,9.848538,,,,,,,,,,,0,90005.414,128927.95,61479.9,81386.125,71223.55,103921.875,114084.27,80912.23,81727.57,113224.79,70518.586,108356.516,
15427,343.24809611789175,9.713605,,,,,,,,,,,0,60257.26,57012.36,58541.473,63589.88,85415.14,91421.836,64816.695,83178.95,59477.016,63156.773,65815.44,61717.27,
16829,343.2664226852953,11.829782,,,,,,,,,,,0,0,0,0,1709.7979,22381.148,16647.918,27887.898,38484.215,647.60565,0,23937.08,32341.326,
16710,343.26665245447083,11.266228,,,,,,,,,,,0,0,0,20085.086,24317.691,19851.154,19787.463,35004.266,39766.7,16563.588,0,26126.69,36072.09,
16579,343.2843850793038,10.937376,,,,,,,,,,,0,0,0,78052.914,81644.26,22140.105,26445.674,256891.67,269837.88,43398.973,0,28011.078,311916.38,
12346,343.2956784256505,7.761389,,,,,,,,,,,1897.7272,1480796.2,1444087.1,1912097.1,1992477.2,1346539.0,1335646.0,1320814.4,1352872.8,1969262.9,1422624.9,1353413.1,1427145.6,
729,344.15516873528924,0.9989164,,,,,,,,,,,0,88507.375,115278.07,53313.695,50377.723,133243.2,146236.52,148570.12,133090.23,60363.457,114986.086,152694.52,142612.3,
246,344.15528734109193,0.79021233,,,,,,,,,,,0,211034.86,188222.97,158505.19,167486.0,211029.92,225421.73,210736.56,233419.84,178667.31,204003.23,218593.3,219593.89,
11683,344.20681793491593,7.515667,,,,,,,,,,,0,168470.83,155151.86,172280.67,165399.3,182060.52,51095.797,77411.63,66283.945,176189.3,162506.94,170806.64,82620.09,
4497,344.22216331794965,5.1637974,,,,,,,,,,,0,126726.77,113941.12,146125.25,150943.52,132181.47,161382.83,119433.836,136773.88,108717.37,107921.29,150149.95,107687.234,
1926,344.2282049174465,3.7525318,,,,,,,,,,,5254.0015,1218881.6,1189497.6,1137647.5,1120340.2,1255565.6,1219910.6,1253221.5,1199570.4,1082976.0,1171908.5,1223518.8,1260171.1,
14566,344.24316266801753,9.086035,,,,,,,,,,,0,113188.97,52830.15,62149.863,55516.957,81404.03,53675.29,104806.84,94782.586,73216.68,61765.324,98745.02,149893.06,
15146,344.2432169165302,9.470689,,,,,,,,,,,0,64276.336,56051.18,77105.79,55819.14,48138.61,60027.668,86461.19,84814.89,85142.76,82582.086,115848.086,111710.31,
14294,344.24322464500506,8.927227,,,,,,,,,,,0,199141.44,243910.62,234038.73,338213.25,163931.3,257057.3,174854.56,281099.06,215844.2,210799.6,279357.3,254995.55,
