uniqueID,mz,RT,Annotated_names,La_Jolla_Cove,La_Jolla_Cove.pval,Mission_Bay,Mission_Bay.pval,Mission_Beach,Mission_Beach.pval,Pacific_Beach,Pacific_Beach.pval,SIO_La_Jolla_Shores,SIO_La_Jolla_Shores.pval,Torrey_Pines,Torrey_Pines.pval,MeanDecreaseAccuracy,MeanDecreaseAccuracy.pval,MeanDecreaseGini,MeanDecreaseGini.pval,RF significant features
82783,548.394,10.533,NA,1.001001503,0.027944112,0,0.904191617,0,0.946107784,0,0.96007984,0,0.924151697,0,0.888223553,1.269591363,0.017964072,0.010935065,0.075848303,RF significant features
64588,390.108,8.349,NA;Massbank:EA008904 Azoxystrobin|methyl (2E)-2-(2-{[6-(2-cyanophenoxy)pyrimidin-4-yl]oxy}phenyl)-3-methoxyacrylate,0,0.94011976,-1.416859365,0.998003992,0,0.922155689,-1.001001503,1,0,0.908183633,1.412606046,0.005988024,1.269005845,0.02994012,0.018332445,0.023952096,RF significant features
82841,478.316,10.631,NA,0,0.966067864,-1.416859365,0.998003992,1.417050503,0.001996008,1.001001503,0.045908184,0,0.930139721,1.001001503,0.123752495,1.2682881,0.013972056,0.015867492,0.05988024,RF significant features
26753,490.322,4.497,NA;Spectral Match to Nonaethylene glycol from NIST14,0,0.98003992,1.001001503,0.071856287,0,0.9500998,1.406064428,0.001996008,0,0.96007984,1.001001503,0.091816367,1.268278632,0.011976048,0.012119048,0.0499002,RF significant features
41830,218.139,5.691,NA,0,0.948103792,1.001001503,0.119760479,1.001001503,0.047904192,0,0.914171657,1.001001503,0.093812375,0,0.862275449,1.268269295,0.03992016,0.004,0.4750499,RF significant features
57126,459.256,7.365,NA,0,0.928143713,1.001001503,0.093812375,0,0.914171657,1.001001503,0.033932136,0,0.930139721,1.389425036,0.003992016,1.268269295,0.017964072,0.009462857,0.117764471,RF significant features
62467,345.154,8.042,NA,1.001001503,0.05988024,0,0.890219561,-1.001001503,0.998003992,0,0.94011976,1.001001503,0.045908184,1.001001503,0.105788423,1.268269295,0.027944112,0.027022222,0.00998004,RF significant features
67579,257.099,8.795,NA,1.001001503,0.045908184,0,0.878243513,1.001001503,0.089820359,1.001001503,0.057884232,-1.001001503,0.992015968,1.001001503,0.117764471,1.268260088,0.017964072,0.012981921,0.107784431,RF significant features
27033,367.139,4.497,NA,0,0.932135729,0,0.878243513,1.001001503,0.083832335,1.001001503,0.055888224,0,0.926147705,0,0.852295409,1.266939792,0.027944112,0.007619048,0.27744511,RF significant features
88167,1128.314,11.696,"NA;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-10-acetyloxy-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid",-1.001001503,0.998003992,1.001001503,0.079840319,0,0.942115768,0,0.966067864,1.001001503,0.033932136,1.001001503,0.077844311,1.266939792,0.017964072,0.010815725,0.089820359,RF significant features
13604,353.123,3.235,NA,0,0.932135729,0,0.854291417,1.001001503,0.081836327,1.001001503,0.043912176,1.001001503,0.091816367,1.001001503,0.157684631,1.266939792,0.037924152,0.012032213,0.159680639,RF significant features
5642,339.166,2.264,NA,0,0.962075848,1.001001503,0.101796407,-1.001001503,1,0,0.944111776,0,0.922155689,0,0.868263473,1.266939792,0.027944112,0.014982391,0.073852295,RF significant features
60212,466.279,7.856,NA,1.001001503,0.0499002,1.416859365,0.003992016,-1.001001503,1,1.001001503,0.037924152,1.001001503,0.015968064,1.001001503,0.051896208,1.265621335,0.017964072,0.017396825,0.011976048,RF significant features
60857,587.411,7.849,NA,1.292637547,0.003992016,0,0.860279441,0,0.924151697,0,0.938123752,0,0.914171657,0,0.864271457,1.265612154,0.033932136,0.013158301,0.127744511,RF significant features
91426,761.447,12.771,"NA;2-[4-[4-[3,5-dihydroxy-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]phenyl]-2,5-bis(4-hydroxyphenyl)oxolan-3-yl]-2,6-dihydroxyphenyl]-6-(hydroxymethyl)oxane-3,4,5-triol",0,0.972055888,1.349899079,0.005988024,0,0.932135729,0,0.98003992,1.001001503,0.061876248,1.001001503,0.113772455,1.265612154,0.011976048,0.011391291,0.067864271,RF significant features
424,277.118,0.642,NA,0,0.976047904,1.001001503,0.085828343,0,0.9500998,0,0.948103792,-1.34406228,0.998003992,1.001001503,0.085828343,1.265602844,0.013972056,0.017438672,0.01996008,RF significant features
55633,490.299,7.181,NA,1.001001503,0.047904192,0,0.922155689,0,0.918163673,0,0.96007984,1.001001503,0.055888224,1.001001503,0.109780439,1.265602844,0.02994012,0.0161,0.027944112,RF significant features
81192,299.2,10.472,NCGC00385373-01,0,0.938123752,1.385073058,0.005988024,-1.001001503,0.998003992,0,0.956087824,0,0.922155689,0,0.886227545,1.265593402,0.017964072,0.017522063,0.035928144,RF significant features
55548,727.496,7.166,NA,0,0.9500998,0,0.892215569,1.001001503,0.081836327,1.001001503,0.05988024,0,0.938123752,-1.001001503,0.994011976,1.264295628,0.023952096,0.009482391,0.121756487,RF significant features
28652,356.17,4.618,NA,-1.001001503,1,0,0.850299401,-1.001001503,0.994011976,0,0.932135729,0,0.896207585,1.214465419,0.015968064,1.264277164,0.023952096,0.014593432,0.097804391,RF significant features
83942,459.273,10.76,NA,0,0.942115768,1.220148818,0.005988024,-1.001001503,0.996007984,-1.001001503,1,0,0.912175649,1.001001503,0.083832335,1.264258441,0.01996008,0.010365385,0.123752495,RF significant features
76385,309.205,9.909,NA,1.402752094,0.003992016,0.447303065,0.099800399,-1.001001503,0.968063872,1.001001503,0.051896208,-1.001001503,0.956087824,1.266939792,0.017964072,1.264239452,0.023952096,0.013695513,0.093812375,RF significant features
90811,361.079,12.46,NA,0,0.968063872,-1.001001503,0.988023952,1.001001503,0.031936128,0,0.962075848,1.315334104,0.005988024,0,0.884231537,1.262934814,0.01996008,0.016585612,0.033932136,RF significant features
91262,699.595,12.53,NA;Contaminant vial septum ThermoFisher C5000-44B,1.001001503,0.055888224,0,0.864271457,-1.001001503,0.988023952,0,0.956087824,1.001001503,0.091816367,0.447303065,0.127744511,1.262934814,0.027944112,0.014688645,0.097804391,RF significant features
46458,380.191,6.115,NA,1.319266327,0.003992016,0,0.876247505,1.001001503,0.075848303,1.001001503,0.061876248,0,0.910179641,0,0.870259481,1.261622428,0.015968064,0.022740482,0.005988024,RF significant features
71735,291.122,9.399,NA,1.001001503,0.053892216,0,0.896207585,1.001001503,0.061876248,-1.001001503,1,0,0.952095808,1.001001503,0.063872255,1.261547235,0.00998004,0.01744016,0.023952096,RF significant features
80730,444.331,10.394,NA;Spectral Match to p-tert-Octylphenol pentaglycol ether from NIST14,0,0.944111776,1.374578563,0.001996008,0,0.944111776,-1.001001503,1,0,0.94011976,1.001001503,0.081836327,1.239410496,0.025948104,0.015851717,0.023952096,RF significant features
26974,174.112,4.424,NA,1.001001503,0.055888224,0,0.888223553,0,0.912175649,-1.001001503,0.998003992,1.001001503,0.075848303,1.001001503,0.131736527,1.239376477,0.025948104,0.01815873,0.03992016,RF significant features
88761,906.258,11.786,"NA;(3S,4R)-7-hydroxy-3-[(3S,4R)-7-hydroxy-4-(4-hydroxyphenyl)-2-oxo-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-3-yl]-4-(4-hydroxyphenyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-2-one",0,0.946107784,-1.001001503,1,1.001001503,0.043912176,1.001001503,0.051896208,0,0.930139721,1.531101981,0.001996008,1.236567092,0.017964072,0.024161319,0.007984032,RF significant features
50508,484.217,6.573,NA,0,0.946107784,1.001001503,0.091816367,1.001001503,0.073852295,0,0.942115768,1.001001503,0.055888224,1.001001503,0.079840319,1.234290171,0.025948104,0.009942857,0.125748503,RF significant features
61793,288.18,7.963,NA,0,0.936127745,1.402752094,0.005988024,0,0.942115768,0,0.9500998,-1.001001503,0.998003992,1.001001503,0.083832335,1.228465147,0.021956088,0.020946121,0.011976048,RF significant features
90833,186.981,12.46,NA,0,0.948103792,0.156177571,0.143712575,1.281157106,0.003992016,0.585406252,0.045908184,0,0.932135729,1.178329475,0.003992016,1.225960253,0.023952096,0.017031746,0.025948104,RF significant features
83266,209.19,10.639,NA;b-Caryophyllene oxide,1.001001503,0.037924152,1.001001503,0.079840319,1.156128297,0.003992016,0,0.946107784,0,0.938123752,1.001001503,0.121756487,1.224493407,0.013972056,0.018388627,0.015968064,RF significant features
83440,414.272,10.711,NA;Spectral Match to p-tert-Octylphenol tetraglycol ether from NIST14,0,0.952095808,1.080851724,0.007984032,1.001001503,0.091816367,0,0.934131737,1.001001503,0.085828343,1.001001503,0.103792415,1.224484646,0.013972056,0.017840841,0.021956088,RF significant features
14886,304.175,3.351,NA,0,0.954091816,0,0.936127745,0,0.958083832,0,0.968063872,0,0.954091816,1.218534907,0.007984032,1.216861896,0.015968064,0.005333333,0.22754491,RF significant features
43442,462.225,5.832,NA,0,0.958083832,1.001001503,0.063872255,0,0.94011976,1.001001503,0.037924152,0,0.942115768,0,0.906187625,1.216861896,0.01996008,0.006428571,0.213572854,RF significant features
19318,430.171,3.736,NA,0,0.942115768,1.001001503,0.099800399,1.001001503,0.03992016,0,0.930139721,0,0.906187625,1.001001503,0.113772455,1.216845313,0.03992016,0.016844444,0.0499002,RF significant features
63388,344.279,8.181,NA,-0.108466505,0.962075848,-1.001001503,0.996007984,1.266939792,0.005988024,0.108466505,0.05988024,-1.001001503,0.972055888,1.389425036,0.007984032,1.215691472,0.01996008,0.016222222,0.023952096,RF significant features
75367,256.299,9.809,NA,0,0.944111776,0,0.870259481,1.001001503,0.089820359,0,0.904191617,0,0.924151697,1.001001503,0.107784431,1.215682792,0.037924152,0.009981818,0.165668663,RF significant features
55430,449.201,7.163,NA,1.001001503,0.003992016,1.001001503,0.093812375,0,0.908183633,0,0.944111776,1.001001503,0.031936128,0,0.872255489,1.215657475,0.017964072,0.018891626,0.01996008,RF significant features
81521,482.311,10.476,NA,0,0.98003992,1.001001503,0.063872255,1.001001503,0.007984032,0,0.958083832,1.001001503,0.015968064,0,0.914171657,1.214465419,0.013972056,0.006857143,0.165668663,RF significant features
40194,458.295,5.557,NA,0,0.964071856,0.023180727,0.119760479,0,0.928143713,0,0.954091816,0,0.946107784,1.001001503,0.083832335,1.213260765,0.023952096,0.005428571,0.325349301,RF significant features
55304,471.183,7.142,NA,1.413899397,0.005988024,1.001001503,0.093812375,0,0.916167665,0,0.94011976,0,0.938123752,-1.001001503,0.99001996,1.213260765,0.025948104,0.019585746,0.015968064,RF significant features
88566,421.31,11.716,NA,0,0.96007984,1.001001503,0.069860279,1.001001503,0.031936128,1.001001503,0.043912176,1.001001503,0.035928144,0,0.918163673,1.213260765,0.023952096,0.01405335,0.035928144,RF significant features
4034,360.129,2.054,NA,1.001001503,0.047904192,0,0.880239521,0,0.924151697,0,0.938123752,0,0.914171657,0,0.860279441,1.212068656,0.021956088,0.008787879,0.18762475,RF significant features
90725,982.276,12.376,"NA;[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] 9-(hydroxymethyl)-2,2,6a,6b,9,12a-hexamethyl-10-[3,4,5-trihydroxy-6-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxymethyl]oxan-2-yl]oxy-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylate",0,0.930139721,1.078400083,0.007984032,1.415913679,0.005988024,-1.417050503,1,0,0.912175649,1.001001503,0.123752495,1.209688434,0.031936128,0.016393458,0.047904192,RF significant features
3147,402.139,1.638,NA,0,0.956087824,0,0.892215569,1.417050503,0.001996008,0,0.946107784,0,0.922155689,0,0.868263473,1.209655028,0.025948104,0.010935065,0.117764471,RF significant features
30906,312.237,4.759,NA,1.414595408,0.003992016,1.266939792,0.011976048,1.001001503,0.051896208,0,0.94011976,1.001001503,0.037924152,0,0.874251497,1.200514209,0.023952096,0.027556566,0.007984032,RF significant features
63855,690.499,8.263,NA,-1.001001503,0.998003992,1.173784395,0.011976048,0,0.916167665,0,0.938123752,1.001001503,0.091816367,0,0.864271457,1.200456254,0.027944112,0.021802198,0.017964072,RF significant features
9833,268.175,2.821,NA,-0.200008,0.964071856,1.273010775,0.003992016,-1.001001503,0.974051896,-1.315334104,1,1.413434945,0.005988024,1.349602133,0.007984032,1.186493204,0.023952096,0.035340572,0.001996008,RF significant features
82995,854.507,10.662,NA;TAG (18:3/18:4/18:5),1.001001503,0.0499002,-1.001001503,0.994011976,-1.001001503,0.962075848,0,0.930139721,1.001001503,0.03992016,1.001001503,0.111776447,1.185868693,0.041916168,0.012890693,0.115768463,RF significant features
79808,363.253,10.22,NA,0,0.96007984,1.214465419,0.007984032,0,0.938123752,1.001001503,0.021956088,0,0.942115768,0,0.896207585,1.182635139,0.01996008,0.017911548,0.015968064,RF significant features
89551,361.079,11.918,NA,0,0.9500998,1.001001503,0.087824351,1.001001503,0.031936128,0,0.968063872,0,0.956087824,0,0.926147705,1.182604761,0.017964072,0.009985507,0.077844311,RF significant features
2143,254.138,0.992,NA,0,0.956087824,1.001001503,0.097804391,-1.001001503,1,0,0.948103792,0,0.948103792,1.214465419,0.007984032,1.181495379,0.017964072,0.013908448,0.035928144,RF significant features
68652,454.301,8.979,NA,1.001001503,0.0499002,1.152319968,0.003992016,0,0.932135729,-0.577542816,0.94011976,1.001001503,0.041916168,-0.559306226,0.880239521,1.181244592,0.021956088,0.025469422,0.007984032,RF significant features
29198,562.306,4.617,NA,0,0.932135729,1.001001503,0.079840319,1.417050503,0.001996008,0,0.9500998,1.001001503,0.081836327,1.001001503,0.117764471,1.180457624,0.013972056,0.018084054,0.031936128,RF significant features
11948,276.159,3.058,NA,0,0.94011976,0,0.884231537,0,0.914171657,1.001001503,0.045908184,0,0.904191617,1.001001503,0.123752495,1.180442779,0.033932136,0.011508627,0.103792415,RF significant features
2557,266.138,1.048,NA,0,0.944111776,1.001001503,0.077844311,1.001001503,0.041916168,0,0.952095808,1.588302345,0.001996008,0.447303065,0.109780439,1.179402465,0.021956088,0.026519495,0.005988024,RF significant features
83575,475.341,10.722,NA,-1.001001503,0.998003992,1.001001503,0.073852295,0,0.944111776,0,0.984031936,0,0.972055888,1.001001503,0.073852295,1.179387478,0.013972056,0.011333333,0.037924152,RF significant features
58350,179.106,7.521,NA,0,0.98003992,1.173414103,0.003992016,0,0.94011976,0,0.962075848,0,0.962075848,0,0.924151697,1.178329475,0.017964072,0.0065,0.179640719,RF significant features
84843,284.331,10.862,NA,-1.001001503,1,1.001001503,0.077844311,-1.001001503,0.992015968,0,0.944111776,1.001001503,0.033932136,1.266939792,0.013972056,1.178329475,0.03992016,0.016052775,0.057884232,RF significant features
83025,463.303,10.657,NA,0,0.952095808,-0.023180727,0.918163673,1.001001503,0.067864271,1.001001503,0.041916168,0,0.946107784,0,0.906187625,1.176220163,0.02994012,0.019195238,0.017964072,RF significant features
37866,916.568,5.35,NA,-1.417050503,1,1.001001503,0.101796407,1.001001503,0.087824351,1.417050503,0.003992016,0,0.920159681,1.402752094,0.005988024,1.169538649,0.031936128,0.030192323,0.003992016,RF significant features
24508,369.155,4.221,NA,0,0.934131737,0,0.836327345,1.001001503,0.085828343,0,0.948103792,0,0.894211577,1.001001503,0.107784431,1.155179091,0.021956088,0.011822222,0.143712575,RF significant features
43467,360.253,5.834,NA,0,0.948103792,0,0.872255489,1.001001503,0.031936128,0,0.938123752,1.001001503,0.077844311,1.001001503,0.107784431,1.154201146,0.033932136,0.010181818,0.167664671,RF significant features
8250,165.066,2.64,NA,-1.001001503,1,1.001001503,0.063872255,1.001001503,0.023952096,1.001001503,0.001996008,0,0.954091816,1.001001503,0.071856287,1.154188017,0.013972056,0.017685714,0.00998004,RF significant features
1266,268.872,0.705,NA,0,0.936127745,1.417050503,0.003992016,1.001001503,0.077844311,0,0.94011976,0,0.924151697,-1.001001503,0.992015968,1.15325491,0.041916168,0.012529412,0.091816367,RF significant features
35744,405.246,5.176,NA,1.417050503,0.001996008,1.001001503,0.099800399,0,0.934131737,1.001001503,0.045908184,0,0.946107784,1.001001503,0.083832335,1.15325491,0.021956088,0.012176471,0.051896208,RF significant features
1918,254.16,0.908,NA,-1.412859872,0.996007984,0,0.896207585,1.001001503,0.025948104,0,0.944111776,0,0.912175649,1.302069277,0.005988024,1.152319968,0.027944112,0.023028571,0.007984032,RF significant features
20603,367.186,3.791,NA,0,0.952095808,0,0.902195609,0,0.924151697,1.001001503,0.057884232,0,0.938123752,1.001001503,0.115768463,1.152319968,0.02994012,0.011695238,0.093812375,RF significant features
18769,334.201,3.701,NA,1.001001503,0.061876248,0,0.868263473,1.001001503,0.079840319,0,0.966067864,0,0.932135729,0.421899618,0.129740519,1.151383193,0.02994012,0.006666667,0.269461078,RF significant features
6817,235.117,2.449,NA,0,0.956087824,0,0.892215569,0,0.948103792,0,0.964071856,1.001001503,0.063872255,1.001001503,0.103792415,1.151383193,0.00998004,0.0109,0.075848303,RF significant features
87834,833.24,11.541,"NA;2,2,6b,9,9,12a-hexamethyl-4a-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-10-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-6a-carboxylic acid",1.001001503,0.0499002,0,0.918163673,0,0.946107784,0,0.952095808,0,0.926147705,1.214465419,0.005988024,1.151369892,0.033932136,0.010936508,0.077844311,RF significant features
81072,395.242,10.327,NA,-0.108466505,0.948103792,1.128960976,0.007984032,-1.415913679,1,0,0.954091816,1.001001503,0.071856287,1.001001503,0.079840319,1.150457635,0.013972056,0.027191181,0.003992016,RF significant features
89535,1223.342,12.013,"NA;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-10-[(E)-2-methylbut-2-enoyl]oxy-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid",-1.001001503,0.998003992,-0.277371435,0.872255489,1.001001503,0.021956088,1.214465419,0.005988024,-1.001001503,1,1.001001503,0.095808383,1.149604911,0.033932136,0.026677831,0.005988024,RF significant features
2450,248.128,1.082,NA,0,0.966067864,1.001001503,0.083832335,0,0.920159681,0,0.946107784,1.001001503,0.0499002,1.001001503,0.077844311,1.135370991,0.017964072,0.010428571,0.105788423,RF significant features
50388,233.153,6.558,"Massbank:NA003096 (+)-Costunolide|Costunolide|(3aS,6E,10E,11aR)-6,10-dimethyl-3-methylidene-3a,4,5,8,9,11a-hexahydrocyclodeca[b]furan-2-one",0,0.934131737,1.001001503,0.123752495,0,0.930139721,0,0.924151697,1.001001503,0.033932136,1.001001503,0.091816367,1.135370991,0.027944112,0.014056777,0.081836327,RF significant features
79873,382.295,10.293,NA,0,0.964071856,1.001001503,0.063872255,0.056523522,0.047904192,0,0.97005988,-1.001001503,0.98003992,1.001001503,0.077844311,1.132821791,0.023952096,0.01193254,0.0499002,RF significant features
66257,664.354,8.593,NA,0,0.934131737,-0.644973974,0.894211577,-1.001001503,0.966067864,1.001001503,0.047904192,1.001001503,0.069860279,1.410063113,0.001996008,1.131998726,0.017964072,0.016545205,0.035928144,RF significant features
64669,297.2,8.367,NA,1.001001503,0.033932136,1.074991101,0.001996008,0,0.934131737,1.001001503,0.01996008,0,0.934131737,-1.001001503,0.998003992,1.131975358,0.00998004,0.01532381,0.023952096,RF significant features
4996,246.149,2.15,NA,0,0.96007984,0,0.920159681,0,0.952095808,0,0.972055888,1.001001503,0.023952096,1.001001503,0.093812375,1.130348758,0.021956088,0.005428571,0.263473054,RF significant features
75439,492.365,9.815,NA,0,0.94011976,0.46469864,0.141716567,0,0.890219561,0,0.924151697,0,0.894211577,1.001001503,0.135728543,1.127898346,0.025948104,0.014513131,0.105788423,RF significant features
73749,500.277,9.63,NA;PE(22:6/0:0); [M+H]+ C27H45N1O7P1,1.001001503,0.037924152,1.001001503,0.053892216,1.34406228,0.001996008,1.001001503,0.037924152,0,0.948103792,1.001001503,0.091816367,1.127210367,0.015968064,0.01288077,0.043912176,RF significant features
77432,347.183,10.028,NA,1.238138774,0.007984032,1.001001503,0.089820359,0.704159788,0.077844311,-0.200008,0.952095808,-1.281157106,0.998003992,1.001001503,0.105788423,1.125312953,0.023952096,0.029108425,0.001996008,RF significant features
69768,354.227,9.014,NA,0,0.952095808,0,0.896207585,-1.001001503,0.994011976,0,0.958083832,1.001001503,0.069860279,1.001001503,0.117764471,1.119983896,0.01996008,0.010969195,0.119760479,RF significant features
3000,262.143,1.542,NA,1.001001503,0.0499002,1.001001503,0.109780439,1.001001503,0.065868263,0,0.942115768,1.001001503,0.057884232,1.218534907,0.013972056,1.1184559,0.025948104,0.017178836,0.037924152,RF significant features
77957,302.305,10.091,NA;Spectral Match to D-erythro-Sphinganine from NIST14,0,0.942115768,1.001001503,0.119760479,0,0.912175649,0,0.952095808,1.001001503,0.069860279,1.001001503,0.139720559,1.117706314,0.027944112,0.017695583,0.021956088,RF significant features
33313,299.148,4.967,NA,1.001001503,0.045908184,1.143882716,0.013972056,0,0.948103792,0,0.956087824,0,0.920159681,0,0.896207585,1.11620418,0.025948104,0.009388018,0.137724551,RF significant features
88344,793.485,11.641,NA,0,0.96007984,1.001001503,0.089820359,0,0.958083832,1.001001503,0.03992016,-1.001001503,0.972055888,1.001001503,0.077844311,1.109105656,0.025948104,0.015428571,0.02994012,RF significant features
23179,222.135,4.384,NA,0,0.954091816,0.884142541,0.077844311,1.001001503,0.0499002,0,0.974051896,1.001001503,0.055888224,-1.001001503,0.994011976,1.105664455,0.013972056,0.013063063,0.01996008,RF significant features
48308,279.159,6.256,"NA;Massbank:NA003094 (+)-Costunolide|Costunolide|(3aS,6E,10E,11aR)-6,10-dimethyl-3-methylidene-3a,4,5,8,9,11a-hexahydrocyclodeca[b]furan-2-one",0,0.948103792,1.001001503,0.123752495,-0.632708666,0.918163673,0,0.938123752,1.001001503,0.081836327,1.001001503,0.065868263,1.105664455,0.035928144,0.012133333,0.103792415,RF significant features
68857,256.19,9.004,NA,0,0.944111776,1.001001503,0.071856287,0,0.896207585,0,0.934131737,0,0.924151697,1.001001503,0.103792415,1.105664455,0.027944112,0.01172973,0.137724551,RF significant features
68090,295.19,8.882,NA,-1.001001503,0.998003992,0.447303065,0.107784431,0,0.94011976,0,0.954091816,0,0.942115768,1.306066119,0.003992016,1.103010499,0.027944112,0.019016385,0.011976048,RF significant features
73482,299.185,9.595,NA,1.001001503,0.041916168,1.001001503,0.091816367,1.001001503,0.0499002,0,0.952095808,-1.001001503,0.966067864,0.829743984,0.099800399,1.09827434,0.013972056,0.022011111,0.005988024,RF significant features
5720,291.133,2.272,NA,0,0.954091816,-1.001001503,0.992015968,1.001001503,0.03992016,1.001001503,0.05988024,1.001001503,0.037924152,1.001001503,0.135728543,1.096747156,0.035928144,0.015619048,0.05988024,RF significant features
76712,179.143,9.948,NA,1.001001503,0.041916168,1.001001503,0.087824351,1.001001503,0.025948104,0,0.954091816,1.001001503,0.061876248,1.402752094,0.005988024,1.096729114,0.021956088,0.026394304,0.001996008,RF significant features
76267,590.321,9.906,NA;Spectral Match to 1-Heptadecanoyl-sn-glycero-3-phosphocholine from NIST14,-1.001001503,1,1.001001503,0.081836327,0,0.924151697,1.417050503,0.001996008,0.056523522,0.065868263,-0.577542816,0.886227545,1.093223398,0.017964072,0.020221896,0.011976048,RF significant features
47304,384.295,6.214,NA,0,0.952095808,0.718462863,0.055888224,0,0.96007984,0,0.974051896,1.001001503,0.027944112,1.001001503,0.047904192,1.093103367,0.005988024,0.009761905,0.041916168,RF significant features
51350,297.169,6.661,NA,1.412859872,0.005988024,1.001001503,0.109780439,0,0.942115768,0,0.942115768,1.417050503,0.003992016,-1.339801392,0.994011976,1.089103156,0.027944112,0.024883189,0.005988024,RF significant features
77758,276.159,10.059,NA,0,0.948103792,1.001001503,0.063872255,1.251821936,0.001996008,1.001001503,0.037924152,1.001001503,0.081836327,1.001001503,0.153692615,1.079475183,0.025948104,0.019211111,0.021956088,RF significant features
16749,346.149,3.578,NA,1.001001503,0.045908184,1.001001503,0.089820359,-1.001001503,0.964071856,0,0.952095808,1.001001503,0.05988024,1.214465419,0.00998004,1.078193954,0.021956088,0.010657825,0.139720559,RF significant features
66029,627.482,8.566,NA,1.001001503,0.03992016,1.001001503,0.085828343,1.001001503,0.01996008,1.417050503,0.001996008,1.415913679,0.001996008,1.001001503,0.081836327,1.074503867,0.017964072,0.013898693,0.021956088,RF significant features
90734,833.24,12.432,"NA;2,2,6b,9,9,12a-hexamethyl-4a-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-10-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-6a-carboxylic acid",1.413899397,0.001996008,0,0.912175649,0,0.928143713,0,0.966067864,1.001001503,0.0499002,0.884142541,0.119760479,1.071936067,0.027944112,0.016666667,0.027944112,RF significant features
42888,256.154,5.776,NA;judaicin (eudesmane naphthofuran),-1.001001503,1,1.001001503,0.051896208,-1.001001503,0.962075848,0,0.972055888,1.415913679,0.001996008,1.001001503,0.093812375,1.068610417,0.015968064,0.016738095,0.017964072,RF significant features
8927,598.27,2.723,NA,0,0.948103792,1.085065694,0.003992016,1.001001503,0.017964072,0,0.962075848,0,0.934131737,1.001001503,0.069860279,1.064643876,0.017964072,0.009578947,0.107784431,RF significant features
47340,265.2,6.219,NA,0,0.946107784,1.001001503,0.099800399,0.661983065,0.063872255,1.654786801,0.001996008,-1.001001503,0.966067864,0.727992385,0.107784431,1.036478596,0.02994012,0.027273137,0.00998004,RF significant features
45551,209.153,6.024,NA,-1.001001503,1,1.001001503,0.111776447,0,0.904191617,0,0.954091816,-1.001001503,0.954091816,1.34406228,0.00998004,1.011344265,0.023952096,0.017795238,0.025948104,RF significant features
14317,311.168,3.297,NA,1.001001503,0.065868263,1.001001503,0.083832335,0,0.926147705,0,0.956087824,0,0.912175649,1.001001503,0.075848303,1.001001503,0.01996008,0.007578947,0.223552894,RF significant features
16791,391.261,3.539,NA;Spectral Match to Nonaethylene glycol from NIST14,0,0.952095808,1.001001503,0.107784431,1.001001503,0.035928144,1.001001503,0.065868263,-1.001001503,0.996007984,1.001001503,0.101796407,1.001001503,0.015968064,0.008253205,0.199600798,RF significant features
22360,195.101,4.179,NA,0,0.97005988,0,0.902195609,1.001001503,0.045908184,0,0.964071856,0,0.94011976,1.001001503,0.073852295,1.001001503,0.025948104,0.003333333,0.419161677,RF significant features
30150,476.306,4.694,NA,0,0.966067864,1.001001503,0.069860279,1.001001503,0.023952096,1.001001503,0.025948104,1.001001503,0.063872255,1.001001503,0.047904192,1.001001503,0.00998004,0.006428571,0.231536926,RF significant features
