row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,DOM_Interlab-LCMS_Lab15_PPL_Pos_MS2.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep3.mzML Peak area,
1500,453.34382525515883,6.396208,,,,85,38,[M+H]+,,2,1500;1499,452.3366,0,386681.78,167416.55,387708.78,184324.34,171995.34,178608.84,168462.27,236547.78,282692.44,309983.03,305939.97,152433.17,
390,454.19277953273263,4.302799,,,,,,,,,,,0,64029.285,69134.68,70515.375,66621.11,71664.24,55913.28,72778.766,81009.63,76696.766,36295.938,35451.727,35508.457,
3430,454.2714882959863,9.522658,,,,146,,,,,,,0,0,0,0,0,0,0,14445.763,17332.188,14643.363,276396.53,271138.06,258816.23,
3348,454.2717554842563,9.367418,,,,,,,,,,,0,0,0,2060.4497,0,0,0,13999.991,15685.028,13124.753,153272.44,165803.52,179876.9,
3805,454.2953005428312,10.462959,,,,307,,,,,,,0,4303.966,13261.694,10588.292,7953.634,13594.061,7668.4688,16677.594,18063.213,17404.506,97182.39,94195.86,94076.06,
3598,454.2953410543282,9.954632,,,,338,,,,,,,0,13216.8,21378.781,21611.488,13739.317,23376.48,14657.814,27369.379,28138.137,36021.934,176596.97,171960.66,181556.27,
4311,454.3295802397604,11.1935005,,,,379,,,,,,,0,19980.451,36676.0,34568.758,22221.22,35323.082,19292.576,79310.88,80083.23,86461.15,2997.0469,3147.1445,4161.991,
2227,455.0112619164177,7.2033296,,,,78,,,,,,,0,88084.664,80421.08,78220.5,84594.734,77623.65,87387.734,38525.766,39792.71,18076.139,5490.0547,6964.7725,20920.887,
5864,455.3729100623996,12.905791,,,,,,,,,,,0,0,76340.19,75725.04,0,89230.375,0,48764.0,52342.812,59469.375,0,0,0,
5823,457.25869659947256,12.864948,,,,258,,,,,,,0,21036.38,60357.03,61472.477,19346.424,68458.734,24445.42,123436.39,110573.82,120245.23,446221.53,396804.78,408047.47,
6300,457.35006052380163,13.496672,,,,165,177,[M+Na]+,,2,6311;6300,434.3608,60816.117,85342.92,53704.625,69312.266,78657.984,83809.695,82991.69,80917.914,87465.164,91269.84,88084.516,82104.125,48401.66,
6347,457.35031712074846,13.638001,,,,,,,,,,,12141.455,12872.772,18574.605,20150.488,13651.316,15848.488,15185.909,26723.785,24183.414,23950.941,18933.076,20441.268,18265.965,
5566,458.2534107343516,12.65826,,,,107,,,,,,,0,56665.258,58191.28,70426.37,57859.883,65154.086,62582.54,102825.28,97326.69,99055.195,109044.74,109337.61,108939.99,
2778,458.27484124575653,8.042871,,,,,,,,,,,0,90614.44,110459.55,105678.484,99516.84,101476.12,90869.375,64551.754,89380.26,81527.375,0,1579.5316,1570.2107,
4371,458.29376247373176,11.276515,,,,217,,,,,,,0,0,2609.284,2261.3994,0,5111.5103,0,22231.092,24204.2,23901.316,99244.836,103413.22,100589.86,
5420,458.3475749533462,12.532801,,,,3,122,[M+NH4]+,,2,5426;5420,440.3140,2924.9639,56902.984,52038.715,54461.008,50481.473,62102.53,37253.79,82400.19,81445.805,88847.125,108953.87,65363.523,98581.8,
6020,458.3839412472219,13.062245,,,,7,156,[M+H]+,,2,6020;6018,457.3768,175856.84,108313.51,101540.67,108490.29,101688.38,99179.94,102980.01,104134.805,92259.16,91598.57,116280.19,115847.37,80621.586,
6436,458.3842295576121,14.062355,,,,,,,,,,,0,28364.988,31654.566,26456.232,30378.477,30965.418,33718.938,199209.0,36251.234,38864.094,24848.455,33401.01,26733.53,
959,459.2803261885278,5.814543,,,,36,26,[M+H]+,,3,957;956;959,458.2731,36894.023,128964.125,146331.9,139171.33,139130.89,149585.17,139732.27,155587.94,165680.16,180109.12,227482.25,227227.73,220991.19,
6291,459.28744739710095,13.475875,,,,,,,,,,,0,0,1805.5521,2437.3696,0,5843.12,0,29569.385,27979.328,32599.219,100860.41,105726.91,104089.8,
6500,459.30228253445796,14.819116,,,,319,191,[M+H]+,,2,6500;6499,458.2950,437870.62,358362.66,319443.06,391588.22,379378.4,365767.47,364704.34,320282.8,322461.7,340993.7,358804.16,305300.03,343599.44,
2496,460.26949431453323,7.5762463,,,,198,,,,,,,0,56897.75,45057.203,31364.375,30448.47,37843.312,57016.406,61803.67,51555.24,54135.203,80669.43,80621.89,90173.73,
1430,460.2752974825237,6.326267,,,,,,,,,,,0,78067.945,79521.78,75301.22,73270.08,80761.65,77962.555,115595.16,116189.56,118354.914,159029.19,168970.86,164860.25,
3106,460.2828477750534,8.737559,,,,58,,,,,,,0,60653.586,58390.844,62830.855,78401.89,69996.37,72926.8,104407.98,121973.04,123759.445,328018.88,337392.16,336024.75,
6418,460.36352722150076,13.916935,,,,,,,,,,,0,87381.22,120869.62,101235.266,100411.84,100514.64,80547.33,163405.06,128276.695,163854.61,146655.72,161683.66,162763.33,
620,462.20973645622036,5.263409,,,,450,,,,,,,0,6574.628,4401.2637,7146.2915,7928.589,9750.271,10431.786,13144.366,14578.412,16137.934,138179.75,157645.77,161737.2,
965,462.21033943322055,5.8279395,,,,36,,,,,,,0,2535.6602,3914.8193,2442.7637,2630.167,7354.838,4365.98,6375.7,5687.2734,10411.502,108142.32,121619.42,111384.24,
1947,462.2486642814374,6.8937507,,,,376,,,,,,,0,87779.39,61259.098,89067.29,52717.176,85981.89,73627.555,89463.914,103236.47,90919.87,69788.58,76847.23,74510.914,
4940,462.32444655207655,12.041229,,,,111,,,,,,,0,0,62283.387,58396.703,0,55872.414,0,172751.69,156289.66,153491.61,630198.6,734144.56,606674.5,
4459,462.3427107100211,11.419454,,,,,,,,,,,0,112410.195,137847.03,129630.555,102094.56,132992.89,105342.766,31618.557,37927.355,35717.74,0,0,0,
4030,462.35778350983816,10.7618265,,,,,,,,,,,0,0,2624.2336,0,0,2468.2837,0,15427.816,52340.6,47136.824,252254.17,238968.17,237683.45,
5426,463.3034460686524,12.537006,,,,3,122,[M+Na]+,,2,5426;5420,440.3140,2817.2559,186080.7,154049.75,180096.16,178945.92,201029.58,155572.27,203433.52,197238.56,163669.97,211412.28,232115.03,203100.5,
4963,465.25005909570046,12.098923,,,,,,,,,,,0,0,0,0,0,0,0,76537.56,108607.02,76701.4,39697.164,16646.863,64887.18,
6034,465.3784724591433,13.082753,,,,7,157,[M+H]+,,3,6033;6036;6034,464.3712,60109.945,34280.777,29126.986,33347.04,37068.94,31176.979,28291.184,41749.492,51616.523,37617.645,37568.66,41259.707,40233.04,
2282,466.21942115215097,7.283685,,,,,,,,,,,0,20856.637,11614.984,26460.53,27537.467,29045.498,25942.324,39708.22,40793.332,39454.223,137960.16,115061.0,125644.45,
4050,466.2691556746645,10.790265,,,,,,,,,,,0,0,0,0,0,0,0,10253.616,8362.351,8850.172,81772.87,77611.11,102797.27,
6197,466.31638261826623,13.297466,,,,194,,,,,,,0,0,0,0,0,0,0,2156.5562,2272.6523,3162.3225,143192.6,153862.94,155220.73,
3664,466.3683269286867,10.094004,,,,144,,,,,,,0,40079.6,47324.29,44644.445,50105.133,50649.0,44601.07,58759.51,66120.52,67528.24,26360.822,23165.205,27768.389,
4181,468.30913428653975,11.01419,,,,,,,,,,,0,290522.56,310109.0,312796.38,307117.6,275982.9,313232.06,74264.22,83062.32,79893.96,0,0,0,
5724,468.3895030661052,12.798085,,,,182,141,[M+NH4]+,,3,5723;5722;5724,450.3556,168092.5,342730.6,198647.52,289087.22,256283.1,237879.72,254416.84,337562.5,343217.0,340347.56,271906.0,276482.84,250415.2,
5596,468.38956849687105,12.6846075,,,,87,132,[M+NH4]+,,2,5593;5596,450.3557,402333.72,238111.88,248001.05,294478.34,267717.38,265052.3,257535.3,245218.8,282830.25,242263.92,290840.72,263698.53,287252.66,
3975,468.9781133246645,10.694451,,,,210,,,,,,,0,172342.73,186025.89,236503.25,177819.88,112510.61,177490.69,274427.7,193302.62,66242.766,0,0,0,
3519,468.9782250717717,9.75813,,,,,,,,,,,0,207167.58,273968.94,290497.88,263306.47,224083.77,236496.0,165694.47,224149.39,173173.9,0,0,1697.8707,
2890,469.0267811846075,8.260568,,,,407,,,,,,,0,216330.02,275817.56,362900.4,255348.44,262870.16,338000.28,388252.12,414932.22,394621.6,342514.88,527429.75,386389.9,
2332,470.2150098458046,7.349041,,,,,,,,,,,0,60915.492,83368.96,75726.26,63853.617,76767.03,77622.32,113259.5,120888.96,142578.02,158455.55,146004.8,180153.25,
3772,470.26438950335876,10.391254,,,,60,,,,,,,0,0,3321.7834,6007.3145,0,6044.253,0,39446.863,47782.086,38551.867,134038.2,140065.69,145713.72,
3208,470.2647741332313,9.034568,,,,171,,,,,,,0,0,5090.69,1790.3585,0,7563.8237,0,23512.742,32558.672,23814.143,119725.445,104624.23,108169.76,
6160,472.3092987604793,13.2172,,,,105,,,,,,,0,0,22087.285,28083.77,0,24335.53,0,69778.19,74835.234,70257.984,142819.45,146322.86,148739.67,
5723,473.3449338026567,12.7983,,,,182,141,[M+Na]+,,3,5723;5722;5724,450.3556,71846.484,78288.63,86995.8,93070.74,83284.12,69619.76,80878.52,110759.66,102639.04,104648.76,85742.484,110217.8,87748.664,
5593,473.3449610517395,12.683107,,,,87,132,[M+Na]+,,2,5593;5596,450.3557,99258.25,93541.72,97488.78,76788.2,72341.36,94378.42,85106.86,105806.07,94195.22,92604.695,86333.11,69953.09,79622.22,
1571,474.25434477616517,6.4522,,,,242,,,,,,,0,59494.84,58195.723,52931.03,63266.96,62825.797,56884.332,66362.66,74598.1,67053.34,42301.83,46086.72,47374.15,
6459,474.3793010920063,14.275738,,,,,,,,,,,0,0,0,0,0,0,0,37249.32,42768.965,39653.906,144070.44,144665.36,101588.92,
6453,474.3793149110388,14.229848,,,,,,,,,,,0,29035.117,61181.414,85542.14,35251.707,32537.5,31196.123,113451.03,112168.62,134406.36,0,0,0,
1229,475.32570688021633,6.1378293,,,,260,34,[M+Na]+,,3,1228;1229;1223,452.3365,0,1199827.6,1217149.1,1221137.9,1316274.8,1244260.1,1171527.4,1082225.4,1174546.4,1134449.0,937449.94,877495.3,912265.7,
1499,475.32585908485277,6.396208,,,,85,38,[M+Na]+,,2,1500;1499,452.3366,0,125885.92,49047.625,113013.01,42905.52,51174.22,53397.453,41526.242,55158.016,42192.04,86047.12,76722.6,32576.14,
5058,475.32634342605434,12.180025,,,,,,,,,,,0,0,22309.96,21417.592,0,23312.996,0,69066.266,61042.18,69979.48,7745.3223,9024.41,10986.371,
5174,475.3265215749647,12.314018,,,,278,112,[M-H2O+H]+,,1,5176,492.3300,0,0,22124.678,22865.57,0,26892.215,0,129594.5,133888.19,127620.63,25429.027,24185.838,26370.771,
4065,476.2554522953917,10.820691,,,,153,,,,,,,0,67710.53,55891.348,51033.625,62487.57,60762.28,61162.15,82069.81,91005.984,71668.37,4315.064,7559.7896,7559.044,
957,476.30696136664017,5.814543,,,,36,26,[M+NH4]+,,3,957;956;959,458.2731,134459.28,408037.47,471270.66,479203.5,449678.94,496500.1,460481.53,532459.3,572241.0,588225.44,748894.44,726873.7,771748.6,
6499,476.3288379997852,14.819117,,,,319,191,[M+NH4]+,,2,6500;6499,458.2950,103090.31,70101.92,57193.285,70462.17,63906.32,67055.125,65541.44,58815.996,56520.6,57940.04,57963.887,58741.57,57241.305,
5029,476.35830693499196,12.138721,,,,,,,,,,,0,299828.75,266639.22,327331.1,291966.4,286857.34,284365.84,93663.87,98331.95,96245.97,0,0,0,
1888,477.0231483431128,6.8087254,,,,,,,,,,,0,99816.766,84638.5,91513.56,124888.09,92720.91,115380.06,79533.43,93917.19,98593.56,5531.34,1968.7126,11790.641,
6409,477.3575294791852,13.853116,,,,438,186,[M-2H2O+H]+,,2,6409;6404,512.3716,0,0,0,0,0,0,0,14975.645,20470.244,20972.994,79189.95,69353.63,39848.707,
1305,478.28041121363526,6.1979613,,,,412,,,,,,,0,64169.5,79382.195,81769.27,65386.47,70853.96,56978.574,62681.348,74770.266,64978.426,43532.93,34932.9,39026.508,
4098,478.3377015829702,10.890482,,,,,,,,,,,0,0,68005.59,66436.98,0,67739.586,0,95431.28,100493.83,117496.38,1280018.2,1320820.0,1328442.6,
3618,479.1115656999812,10.016519,,,,,,,,,,,0,127665.1,99509.28,99103.76,123601.484,60136.39,128058.53,91830.66,81973.26,82077.98,89115.23,79278.914,83642.42,
3487,479.11158425215234,9.684049,,,,129,,,,,,,0,302110.53,234623.48,241442.94,330201.56,251737.7,330616.0,172705.47,176956.2,170655.66,74238.35,77575.914,82285.69,
3563,479.11161419245013,9.864985,,,,,,,,,,,0,99893.21,129438.03,86103.42,150590.3,115778.65,159876.31,86029.52,97909.39,101685.78,106540.47,100267.18,90193.086,
3273,479.1119014952199,9.177647,,,,246,,,,,,,0,77899.39,54358.195,60187.383,66994.14,44301.75,78462.54,33402.953,36648.77,38762.883,3881.7788,4918.523,5730.1187,
6274,480.33531898306217,13.446843,,,,16,174,[M+NH4]+,,2,6273;6274,462.3013,0,0,11525.474,11725.491,0,16834.43,0,15157.285,28121.434,28969.61,106721.836,138185.72,96283.81,
6018,480.3662196853817,13.059907,,,,7,156,[M+Na]+,,2,6020;6018,457.3768,73062.55,37075.81,34300.703,47340.1,34329.414,35889.434,28630.857,56430.24,49771.695,59247.59,58105.758,62502.973,50598.21,
3620,481.12749137587315,10.028237,,,,,,,,,,,0,170264.4,141768.61,168426.67,226286.48,181853.62,234559.34,98700.1,124565.68,124048.84,41302.105,54705.85,41617.07,
3739,481.12751325232495,10.332182,,,,,,,,,,,0,125091.01,95246.91,104366.25,127298.66,94321.54,125169.66,76687.42,71363.62,75296.414,24223.238,28922.424,25401.268,
956,481.2623067715497,5.817218,,,,36,26,[M+Na]+,,3,957;956;959,458.2731,11923.73,73928.805,84587.734,78514.7,92886.39,103815.27,76838.195,113032.58,121916.164,112617.75,167397.6,160110.25,168553.58,
5206,481.35239148509663,12.345434,,,,,,,,,,,0,0,45479.375,46924.14,0,48082.15,0,13363.908,16283.462,13583.99,1516.721,0,0,
1413,482.21505075536516,6.312045,,,,,,,,,,,0,3276.5444,0,6344.874,7936.6387,8437.346,4175.258,7901.7393,9761.41,16026.115,58426.12,60648.51,67862.02,
5365,482.38411093476503,12.509,,,,,,,,,,,0,0,55198.746,52119.01,0,56843.707,0,44765.33,45162.24,50315.824,0,0,0,
6334,482.38428092802445,13.604159,,,,,,,,,,,0,0,12879.474,14291.016,0,17205.588,0,38737.926,34231.832,38290.94,0,0,0,
5699,482.40503160763467,12.780349,,,,,,,,,,,314987.4,168500.56,146512.97,155887.9,149474.92,148790.84,158071.28,177500.88,154795.9,184336.23,210381.5,178770.22,179182.36,
6033,482.4050944418317,13.083767,,,,7,157,[M+NH4]+,,3,6033;6036;6034,464.3712,1073529.0,882353.9,901121.0,856620.56,999408.94,834622.25,908182.44,928259.1,963371.2,944306.44,962224.9,1046742.44,902701.56,
6518,482.45639502398546,15.040107,,,,39,,,,,,,0,0,61888.83,48133.0,0,57644.086,0,128083.29,125630.88,129314.08,253864.62,234161.61,200431.11,
167,482.9833413974811,0.93270797,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,96444.82,99409.49,0,
3795,483.14286585591503,10.445643,,,,307,,,,,,,0,26685.23,226848.61,238122.03,39130.754,230280.0,35701.566,410406.25,391898.78,401991.9,813931.56,817748.75,772728.9,
3233,483.32203183691064,9.092001,,,,,,,,,,,0,343332.94,362064.34,354613.7,342581.3,369144.3,333787.34,410739.22,419351.84,395400.34,351843.2,341954.47,346123.9,
3313,483.35284757991604,9.284849,,,,329,51,[M+H]+,,3,3313;3316;3317,482.3457,0,34179.633,39268.86,51497.676,39656.35,62425.69,37488.242,66290.72,63043.535,67583.83,68451.484,69875.63,78305.5,
5789,483.36779268266935,12.842344,,,,82,,,,,,,0,9581.931,216243.16,216041.73,0,221365.7,0,69678.61,69296.66,67870.9,0,0,0,
5039,483.36797273757406,12.145126,,,,,,,,,,,0,0,47684.766,47981.24,0,47282.49,0,16436.855,14143.915,14811.529,0,0,0,
6472,483.3683142280947,14.520356,,,,,,,,,,,0,0,10009.726,12144.1,0,12906.775,0,27523.455,22303.447,23744.828,0,0,0,
6549,484.4722961485696,15.410585,,,,,,,,,,,0,0,8319.092,9670.769,0,8561.561,0,23944.395,32944.69,33145.33,57653.176,65183.387,57378.816,
3990,485.1582883880265,10.732216,,,,,,,,,,,0,18906.672,269346.0,275009.9,27807.703,267888.9,21812.014,448330.06,437071.94,449694.34,772988.2,801965.4,782950.06,
3870,485.15839748062876,10.545678,,,,187,,,,,,,0,0,17491.588,20199.262,0,15350.808,0,57778.41,56821.227,53803.117,151538.27,149484.22,152845.88,
6273,485.2904019408186,13.451222,,,,16,174,[M+Na]+,,2,6273;6274,462.3013,0,0,25787.762,26804.457,0,30593.48,0,42347.633,62388.617,54244.836,126579.72,146562.08,131110.66,
1564,485.3701254102555,6.445429,,,,242,,,,,,,0,81666.71,80193.37,73370.05,92184.766,79027.21,93664.83,99965.39,109823.164,103375.375,396270.75,382493.03,393439.56,
236,486.20802385030555,1.1464661,,,,,,,,,,,0,42283.586,69750.95,98045.44,44681.13,63705.266,46217.523,75678.64,87488.96,121187.77,0,0,0,
3256,486.30612745660954,9.162043,,,,,,,,,,,0,61249.3,55226.71,66636.016,68445.84,62301.797,62348.906,24013.242,26346.168,21237.328,0,0,1597.2253,
6036,487.3604953021114,13.082763,,,,7,157,[M+Na]+,,3,6033;6036;6034,464.3712,165480.89,125584.36,120444.67,94189.16,134447.52,105120.3,117069.125,141780.11,132537.89,170385.62,153881.98,111228.61,168767.44,
2201,488.26967124428535,7.1651173,,,,179,,,,,,,0,74531.88,75947.62,78312.47,84014.02,71799.75,73798.08,130698.92,114125.06,124123.914,172643.34,174736.97,174330.9,
6479,488.3947831947457,14.612468,,,,,,,,,,,0,0,25848.938,26474.38,21045.488,24690.756,20109.713,0,0,97430.74,133954.28,139496.4,134041.12,
6475,488.39482427678047,14.588847,,,,,,,,,,,0,23332.39,24623.457,32460.668,22450.984,27555.0,24230.19,87426.83,84279.6,0,0,0,0,
3074,490.31658721138206,8.657458,,,,294,,,,,,,0,393268.53,468892.38,452816.8,429286.94,471299.4,389620.03,449382.5,451599.03,481158.72,328238.62,322559.6,338612.44,
4156,491.31608454141053,10.98574,,,,302,,,,,,,0,0,3332.8823,2314.6824,0,2193.9216,0,33066.445,30741.418,31830.125,200973.7,186149.62,190147.0,
6229,492.3320304428624,13.381446,,,,,,,,,,,0,0,0,0,0,0,0,12189.624,12694.91,12861.225,120567.016,87181.89,72136.21,
6204,492.3320527520248,13.323875,,,,436,,,,,,,0,0,0,0,0,0,0,16624.055,22839.223,19201.172,124158.09,235194.4,168170.17,
4413,492.3533107524938,11.344659,,,,248,,,,,,,0,0,194048.22,251758.95,2391.6458,206822.62,1715.4836,399034.88,416628.06,447689.78,8464590.0,8529470.0,8410025.0,
3989,493.1268081419737,10.730423,,,,274,,,,,,,0,145127.39,128092.805,126940.8,81249.89,67941.18,153633.67,80028.86,111760.95,108831.766,152442.97,242093.83,138119.75,
3951,493.12693206680757,10.658379,,,,,,,,,,,0,61535.77,62910.324,52093.98,52024.66,61686.293,59242.266,45236.094,46171.33,52156.566,78393.445,90693.05,93145.75,
3841,493.1270651556824,10.518625,,,,,,,,,,,0,234356.3,188278.44,191864.62,208935.48,183181.34,211116.8,164624.6,158319.81,150105.78,261420.55,274644.6,226320.4,
3738,493.1271607102608,10.324137,,,,,,,,,,,0,326100.44,302339.25,285025.12,352029.38,308098.16,331413.3,256978.83,247045.06,258832.03,248605.28,219009.0,267041.4,
355,493.2031517281982,3.4383461,,,,297,4,[M+H]+,,1,354,492.1959,0,0,30847.574,36873.812,0,32150.156,0,125487.81,121151.04,116539.2,1261936.5,1308004.0,1374896.6,
4014,494.3107489615611,10.754421,,,,32,,,,,,,0,38624.457,49124.953,38388.04,40996.12,41949.812,40772.94,66382.04,61281.95,58925.52,79285.875,73130.914,83640.46,
4351,494.3478924515441,11.249237,,,,217,74,[2M+NH4]+,,2,4351;4349,238.1570,0,29082.621,42141.484,40979.707,34705.883,48666.344,32471.398,11206.849,12601.23,7291.185,0,0,0,
3988,495.1426248927166,10.7282095,,,,274,,,,,,,0,96384.266,81779.19,86651.15,85353.66,85704.74,94546.58,70350.46,59389.973,69478.25,111223.13,220663.73,102813.3,
4061,495.1426335649462,10.815583,,,,153,,,,,,,0,239681.6,114210.85,211240.16,142530.72,113126.555,232211.98,105120.016,90811.01,105604.98,135544.66,132886.78,134193.52,
3898,495.1426637051222,10.603573,,,,110,,,,,,,0,144695.53,117599.59,122663.56,163130.9,132610.94,158768.9,99755.39,108747.01,108332.54,103381.62,59888.367,108462.45,
6044,495.36756427682406,13.096744,,,,,,,,,,,0,0,17073.746,19080.172,0,19257.309,0,40979.14,36520.625,42983.152,2164.7124,0,0,
6438,495.36799406332585,14.096791,,,,,,,,,,,0,0,15847.984,15557.852,0,13853.769,0,44001.203,41581.055,33591.266,0,0,0,
4661,496.18749648969424,11.659715,,,,203,,,,,,,0,72832.195,70259.19,72756.18,87880.625,75962.664,74576.375,77311.445,85562.95,78252.82,9287.334,5042.0674,11838.042,
4756,496.34064158384405,11.781458,,,,,,,,,,,0,85360.945,92120.13,96347.03,90925.37,94414.21,69665.67,33224.07,35600.35,30639.928,0,0,0,
6299,496.42066600212735,13.483124,,,,,,,,,,,499940.4,472017.16,383786.78,347690.34,370350.34,409689.47,403203.5,432858.34,394744.62,388223.56,374908.06,412890.25,388461.7,
6343,496.4208668690763,13.611899,,,,,,,,,,,84780.21,78855.81,75262.43,93004.42,71316.89,78492.625,70662.41,120650.49,138615.66,137112.42,92624.8,82909.58,73740.1,
4131,497.1585427519065,10.949447,,,,411,,,,,,,0,47485.69,221999.84,225645.6,47784.906,229032.11,37921.625,422511.66,429736.16,402406.75,1894439.8,1901169.2,1939988.9,
6205,497.3469546612268,13.314809,,,,194,,,,,,,0,0,0,0,0,0,0,12909.384,15107.783,4888.107,61265.047,61000.504,58314.37,
6350,497.3835463430834,13.648506,,,,,,,,,,,0,0,55385.17,54017.492,0,54422.17,0,99887.25,101653.875,106872.945,0,2810.6362,3725.248,
6495,497.383563199099,14.799156,,,,63,190,[M-H2O+H]+,,2,6495;6496,514.3869,0,0,86108.09,71063.55,0,82081.734,0,180183.02,169399.83,170801.25,0,0,0,
6580,497.3838809037231,15.770111,,,,,,,,,,,0,33159.477,7364.778,0,0,0,0,116698.86,0,0,0,0,0,
5551,498.2860275696414,12.633929,,,,272,,,,,,,0,0,17996.076,20916.633,0,20338.787,0,41844.184,44341.44,45644.28,86467.79,103129.81,102455.47,
4310,499.17412511808175,11.197457,,,,373,,,,,,,0,24863.516,277482.97,278665.78,24671.547,275290.38,26297.93,356280.94,378097.97,367157.9,1583128.4,1583056.0,1526222.9,
5849,500.2641545504862,12.887721,,,,,,,,,,,0,7115.698,6095.891,5873.128,7659.107,7869.985,9208.996,9473.23,6808.823,9329.49,70946.08,61377.332,74691.336,
3317,500.37951792683907,9.285926,,,,329,51,[M+NH4]+,,2,3313;3317,482.3457,2865.934,171833.45,178697.2,174369.42,163442.3,167523.62,148905.64,224310.22,220734.95,205327.42,218067.27,234975.81,225406.4,
6337,500.3946449717817,13.598277,,,,,,,,,,,0,7143.709,24553.902,24713.902,0,27936.725,0,131726.47,123853.09,111641.19,14836.289,16546.229,15614.965,
6489,500.4670372014016,14.731293,,,,237,,,,,,,0,0,21363.072,4337.016,0,20890.564,0,99908.01,108736.18,112605.664,117206.1,93900.29,108972.234,
6517,500.4670414375958,15.039682,,,,39,,,,,,,0,0,182800.38,165226.58,5527.3354,185586.97,0,370185.4,368183.53,365480.38,681206.75,647838.6,550676.0,
6307,500.46715592574697,13.502956,,,,,,,,,,,0,150932.25,28310.648,0,12170.141,34148.434,9126.804,105396.53,2346.9678,0,0,1969.6074,32215.531,
5661,502.2800901011255,12.737819,,,,397,,,,,,,0,32428.932,37051.402,32525.635,28330.816,40323.77,32230.113,56150.31,50094.84,57425.02,121210.29,118558.89,116173.74,
5380,502.3734649060706,12.510107,,,,94,120,[M+NH4]+,,2,5382;5380,484.3402,8163.4766,83981.02,87983.7,82243.67,78821.16,83392.61,68070.63,93495.32,103019.67,90378.445,104360.64,111516.64,92569.77,
6225,502.37395927927537,13.35278,,,,,,,,,,,0,20720.656,20815.414,25128.639,19640.94,22380.947,19093.928,19873.023,33233.113,30097.734,68434.11,68317.734,363860.53,
6284,502.3744377900601,13.443256,,,,,,,,,,,0,0,11600.176,13555.308,7302.6523,16277.025,7316.3203,28652.28,27582.113,32706.523,345449.0,220368.64,76984.71,
1088,503.30656918315486,5.9931307,,,,,,,,,,,29082.404,70682.26,101123.14,88607.88,89947.0,91383.63,86057.086,100289.555,109492.71,112754.01,143604.36,141551.12,149705.17,
1616,504.3016622592715,6.497246,,,,,,,,,,,0,56436.008,54784.75,61446.543,53109.082,61828.137,50372.81,84873.47,90115.49,85465.54,123291.88,126801.53,124703.336,
3316,505.33493438534856,9.285198,,,,329,51,[M+Na]+,,2,3313;3316,482.3457,0,39150.254,65474.92,40101.11,38985.152,60226.863,34669.016,68546.3,63582.883,71859.03,81080.06,88973.38,92596.58,
1638,507.1336257774032,6.5203834,,,,,,,,,,,0,20226.111,32733.244,12256.361,24273.188,30157.36,14315.842,73885.305,76637.625,74673.13,58404.355,48054.293,66323.44,
5382,507.32988423238106,12.511681,,,,94,120,[M+Na]+,,2,5382;5380,484.3402,0,29687.578,73324.56,69843.36,79728.28,78212.64,32226.34,82644.46,115167.305,99339.41,127621.07,113641.89,125090.75,
2690,508.3269513903974,7.912855,,,,421,46,[M+NH4]+,,2,2688;2690,490.2932,0,43879.273,50487.33,43538.56,41085.6,50678.71,47108.582,42028.785,38144.41,38846.613,20781.332,21179.146,34356.555,
4123,508.32730718656495,10.94453,,,,,,,,,,,0,45891.6,68520.836,82135.01,52983.63,75312.15,36112.617,9411.921,7839.367,3068.4321,1549.8965,0,0,
3684,508.3638042304421,10.166877,,,,117,,,,,,,0,68367.84,72093.016,78240.44,69294.53,82735.12,72324.73,91193.96,91883.6,91203.91,83472.43,91860.625,87949.7,
6588,508.5817806680916,15.871318,,,,,,,,,,,21652.87,106489.28,26273.494,26337.816,0,0,18810.736,27217.416,0,0,43301.023,33283.06,0,
2356,510.306701276831,7.372038,,,,22,,,,,,,0,2638.4062,13491.613,14902.028,10230.218,10165.3545,6749.073,26259.307,22223.693,27221.465,72215.02,79688.29,78013.08,
5176,510.36390115917277,12.315724,,,,278,112,[M+NH4]+,,3,5171;5174;5176,492.3300,0,0,100784.09,84389.695,2527.3662,92438.21,0,388368.8,410891.94,397001.44,85590.41,81987.87,94801.88,
