row ID,row m/z,row retention time,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,DOM_Interlab-LCMS_Lab15_PPL_Pos_MS2.mzML Feature status,DOM_Interlab-LCMS_Lab15_PPL_Pos_MS2.mzML Feature m/z,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML Feature status,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML Feature m/z,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep2.mzML Feature status,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep2.mzML Feature m/z,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML Feature status,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML Feature m/z,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML Feature status,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML Feature m/z,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML Feature status,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML Feature m/z,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML Feature status,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML Feature m/z,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML Feature status,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML Feature m/z,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML Feature status,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML Feature m/z,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML Feature status,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML Feature m/z,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML Feature status,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML Feature m/z,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML Feature status,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML Feature m/z,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep3.mzML Feature status,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep3.mzML Feature m/z,
5626,600.4677529745361,12.703505,,,,,,,,DETECTED,600.4676023858804,DETECTED,600.4676858054462,DETECTED,600.4677658714081,DETECTED,600.4678445403058,DETECTED,600.4675179977265,DETECTED,600.4678136874427,DETECTED,600.4680063289135,DETECTED,600.4678134224699,DETECTED,600.4675360608621,DETECTED,600.467790402863,DETECTED,600.4679207320523,DETECTED,600.4674899982742,DETECTED,600.4680014353248,
5627,377.2307379489903,12.702437,,,,,,,,UNKNOWN,0,ESTIMATED,377.2314041707018,ESTIMATED,377.230860995232,ESTIMATED,377.2309199447041,ESTIMATED,377.23134067289817,ESTIMATED,377.23096769574676,ESTIMATED,377.23142784400005,DETECTED,377.2306200179615,DETECTED,377.23038576306175,DETECTED,377.23046601259995,ESTIMATED,377.2300571662471,DETECTED,377.2300443316318,DETECTED,377.2303607730974,
5628,320.2217442525115,12.714885,,,,,,,,UNKNOWN,0,UNKNOWN,0,ESTIMATED,320.22145306340946,ESTIMATED,320.2217102050781,UNKNOWN,0,ESTIMATED,320.22140320244694,UNKNOWN,0,ESTIMATED,320.22178313746207,ESTIMATED,320.22176659179775,ESTIMATED,320.2217720948454,DETECTED,320.2218937707114,DETECTED,320.22182027616395,ESTIMATED,320.222095930688,
5631,357.2635489189818,12.70889,174,134,[M+H]+,,2,5624;5631,356.2564,UNKNOWN,0,DETECTED,357.2634197717065,DETECTED,357.2635668379133,DETECTED,357.26347382999035,DETECTED,357.2634397725697,DETECTED,357.26353058635914,DETECTED,357.26350814210457,DETECTED,357.263512609526,DETECTED,357.26343230307987,DETECTED,357.2634940482727,DETECTED,357.26373417168224,DETECTED,357.26358731948363,DETECTED,357.2638876350948,
5633,395.27799170544705,12.687734,,,,,,,,UNKNOWN,0,ESTIMATED,395.27814885892724,ESTIMATED,395.2781686821267,ESTIMATED,395.27818966281677,ESTIMATED,395.2782261900624,ESTIMATED,395.2782137799366,ESTIMATED,395.2780200382073,ESTIMATED,395.27797967141,ESTIMATED,395.27819301082457,ESTIMATED,395.27814777743606,DETECTED,395.27744875756736,DETECTED,395.2773753596808,DETECTED,395.2777886763694,
5634,424.363230234909,12.712217,222,135,[M+NH4]+,,2,5634;5638,406.3295,DETECTED,424.3631526604021,DETECTED,424.36316681333216,DETECTED,424.3632633722485,DETECTED,424.36316478124166,DETECTED,424.3633059503873,DETECTED,424.3632758117463,DETECTED,424.36341887066305,DETECTED,424.3632031577814,DETECTED,424.36315605278,DETECTED,424.3631921933585,DETECTED,424.3631487558776,DETECTED,424.36308356459614,DETECTED,424.363461069401,
5635,305.210742616451,12.713426,285,,,,,,,UNKNOWN,0,ESTIMATED,305.2110361033569,ESTIMATED,305.21083744050463,ESTIMATED,305.21081116443713,DETECTED,305.21104326710093,DETECTED,305.21094382713613,ESTIMATED,305.21129314220207,DETECTED,305.21057477612305,DETECTED,305.2104500215647,DETECTED,305.21035413380866,ESTIMATED,305.2104728719161,ESTIMATED,305.2103324369524,DETECTED,305.21076221230885,
5638,429.31884762883226,12.715122,222,135,[M+Na]+,,2,5634;5638,406.3295,DETECTED,429.31863261832893,DETECTED,429.31876998671487,DETECTED,429.318856490421,DETECTED,429.31885377826,DETECTED,429.31894926094435,DETECTED,429.318953471149,DETECTED,429.31898527241077,DETECTED,429.31891942901143,DETECTED,429.31876725801027,DETECTED,429.31880930262815,DETECTED,429.31884591605746,DETECTED,429.31867286535754,DETECTED,429.31900352552515,
5639,373.2584711618016,12.720798,222,136,[M+H]+,,2,5648;5639,372.2513,UNKNOWN,0,DETECTED,373.25841856807756,ESTIMATED,373.258458064551,DETECTED,373.25835125757317,ESTIMATED,373.2584913499687,DETECTED,373.2585133303457,DETECTED,373.2585638779777,DETECTED,373.25843628353664,DETECTED,373.25828892613947,DETECTED,373.25846193250186,ESTIMATED,373.25872802734375,UNKNOWN,0,UNKNOWN,0,
5642,704.5299967337559,12.709925,,,,,,,,UNKNOWN,0,ESTIMATED,704.5303059327387,ESTIMATED,704.5300036898304,UNKNOWN,0,ESTIMATED,704.5300620431303,ESTIMATED,704.5300822236011,ESTIMATED,704.5303119766492,ESTIMATED,704.5300257866156,DETECTED,704.5294552701794,UNKNOWN,0,ESTIMATED,704.5300455181484,ESTIMATED,704.5297766525416,ESTIMATED,704.5298982441236,
5644,425.2145880744538,12.722894,,,,,,,,ESTIMATED,425.2143411681354,DETECTED,425.21461449177434,DETECTED,425.2146970412986,ESTIMATED,425.21461164119813,ESTIMATED,425.21461911432436,ESTIMATED,425.21462070253307,ESTIMATED,425.2147898941304,ESTIMATED,425.21460274410305,DETECTED,425.2145512038384,DETECTED,425.2145679316152,ESTIMATED,425.2145367018586,ESTIMATED,425.2144304229664,ESTIMATED,425.21466191012433,
5645,403.2326559395417,12.724044,,,,,,,,ESTIMATED,403.2323482586472,DETECTED,403.23275389219714,ESTIMATED,403.23286647408577,ESTIMATED,403.2327293392811,ESTIMATED,403.232764951217,ESTIMATED,403.2328257336981,ESTIMATED,403.23296837082427,DETECTED,403.2329386376694,DETECTED,403.2327554347216,DETECTED,403.2327810291539,ESTIMATED,403.2321385075883,ESTIMATED,403.23233475080167,DETECTED,403.2323218341568,
5647,263.20055624578686,12.722973,,,,,,,,UNKNOWN,0,ESTIMATED,263.2005108152546,ESTIMATED,263.20062378574016,ESTIMATED,263.2005004888269,UNKNOWN,0,ESTIMATED,263.2005834799687,ESTIMATED,263.20061314941995,DETECTED,263.20053315501116,DETECTED,263.20049180283246,ESTIMATED,263.20051813985447,ESTIMATED,263.2005655959297,DETECTED,263.20044225312427,DETECTED,263.20073603769237,
5648,395.24060304479366,12.728648,222,136,[M+Na]+,,2,5648;5639,372.2513,UNKNOWN,0,DETECTED,395.24060635547596,DETECTED,395.2406899341598,DETECTED,395.24057219955677,DETECTED,395.2407120120779,DETECTED,395.24068095579264,DETECTED,395.24078164343325,DETECTED,395.2405947018514,DETECTED,395.2404345453236,DETECTED,395.240470598466,DETECTED,395.2405814287098,DETECTED,395.2402737278843,ESTIMATED,395.24083843479167,
5651,390.28506367061186,12.72963,,,,,,,,UNKNOWN,0,DETECTED,390.2849796259352,DETECTED,390.2851452614114,DETECTED,390.28503772824126,DETECTED,390.2850795288428,DETECTED,390.28513575074174,DETECTED,390.28514678005524,DETECTED,390.2851548212278,DETECTED,390.28502423957104,DETECTED,390.2850374767005,DETECTED,390.2850378024201,DETECTED,390.284921361584,UNKNOWN,0,
5652,556.4416894230942,12.732375,322,,,,,,,ESTIMATED,556.4417092701176,DETECTED,556.4416718925729,DETECTED,556.4417876805863,DETECTED,556.441675164407,DETECTED,556.4416811393,DETECTED,556.441757760524,DETECTED,556.4417283079601,DETECTED,556.4416758137496,DETECTED,556.4415331476594,DETECTED,556.4415738464643,DETECTED,556.4415631110164,DETECTED,556.4415371627309,DETECTED,556.4420682031372,
5653,385.2929495730547,12.734777,322,137,[M+Na]+,,2,5653;5660,362.3035,DETECTED,385.2923328632594,DETECTED,385.2930322545089,DETECTED,385.29311828975835,ESTIMATED,385.29279491418964,DETECTED,385.2931795285795,DETECTED,385.29291961827306,DETECTED,385.29314126143413,ESTIMATED,385.2930015174204,DETECTED,385.29289636713,DETECTED,385.2930510292152,ESTIMATED,385.29279183407505,ESTIMATED,385.2928617982333,DETECTED,385.293223173634,
5660,380.33701713130205,12.740023,322,137,[M+NH4]+,,2,5653;5660,362.3035,DETECTED,380.33695381249396,DETECTED,380.336988027181,DETECTED,380.3371205481801,DETECTED,380.3369709837888,DETECTED,380.3370391101282,DETECTED,380.3370039931684,DETECTED,380.33707574479706,DETECTED,380.3369852986052,ESTIMATED,380.3370004225622,DETECTED,380.33690936399046,DETECTED,380.3369797404155,DETECTED,380.3368623557462,DETECTED,380.3373333058695,
5661,502.2800901011255,12.737819,397,,,,,,,UNKNOWN,0,ESTIMATED,502.2798028966487,ESTIMATED,502.27994953258593,ESTIMATED,502.279956144469,ESTIMATED,502.2800303161222,ESTIMATED,502.2801864846331,ESTIMATED,502.2803099390516,DETECTED,502.28022201938643,ESTIMATED,502.27980703546854,DETECTED,502.2799249815035,DETECTED,502.28020713386246,DETECTED,502.2802291180948,DETECTED,502.2804556116788,
5665,526.4311407014308,12.743256,,,,,,,,DETECTED,526.4312493720468,DETECTED,526.4311617544087,DETECTED,526.4311758741454,DETECTED,526.4311538632835,DETECTED,526.4312026305008,DETECTED,526.4311122970648,DETECTED,526.4312962440575,DETECTED,526.4310291231797,DETECTED,526.4309425916969,DETECTED,526.4309951946796,DETECTED,526.4311172318098,DETECTED,526.4309497626349,DETECTED,526.4314431790907,
5666,341.2675391083401,12.759085,,,,,,,,DETECTED,341.2662282088723,ESTIMATED,341.26746457058834,ESTIMATED,341.2674833651016,ESTIMATED,341.26745447565986,ESTIMATED,341.2673128920433,ESTIMATED,341.26747596923417,ESTIMATED,341.26752859547963,ESTIMATED,341.267771261204,ESTIMATED,341.2676457217699,ESTIMATED,341.2675106238599,ESTIMATED,341.26802068900463,ESTIMATED,341.2682189941406,ESTIMATED,341.26789304146376,
5669,339.2529992227431,12.745002,,,,,,,,UNKNOWN,0,DETECTED,339.2529359007311,DETECTED,339.25300043925284,DETECTED,339.2529780507158,DETECTED,339.25305647907606,DETECTED,339.2530080997663,ESTIMATED,339.25308981096106,ESTIMATED,339.25301216466977,ESTIMATED,339.2529435551763,ESTIMATED,339.2529908171475,ESTIMATED,339.252910101032,ESTIMATED,339.2528423744602,ESTIMATED,339.2532228799284,
5680,307.2267167749406,12.758172,245,,,,,,,UNKNOWN,0,DETECTED,307.22669141968953,ESTIMATED,307.22675812237725,ESTIMATED,307.2267187522257,DETECTED,307.226686021498,ESTIMATED,307.2267506385815,ESTIMATED,307.22672077943804,DETECTED,307.22673992362655,DETECTED,307.2266274362346,DETECTED,307.226672244184,DETECTED,307.2266541171931,DETECTED,307.22662526531775,DETECTED,307.2269565789211,
5682,393.26128967734434,12.7623,245,138,[M+Na]+,,2,5693;5682,370.2720,UNKNOWN,0,ESTIMATED,393.2611939197732,ESTIMATED,393.26132830293227,ESTIMATED,393.26122740000227,ESTIMATED,393.26119497543505,ESTIMATED,393.26127910828507,ESTIMATED,393.2613059498265,ESTIMATED,393.26126443210865,ESTIMATED,393.26114230050644,ESTIMATED,393.2611569644786,ESTIMATED,393.2612573147176,DETECTED,393.26139908445384,DETECTED,393.26172637561206,
5685,289.21614360474115,12.761941,,,,,,,,UNKNOWN,0,ESTIMATED,289.2161348699376,ESTIMATED,289.2162592340962,ESTIMATED,289.2161572983762,ESTIMATED,289.2161277759334,ESTIMATED,289.21615699959875,ESTIMATED,289.21619967638105,DETECTED,289.21614962362503,DETECTED,289.21608425855453,DETECTED,289.21610268135225,DETECTED,289.2160579313588,DETECTED,289.2159926089312,DETECTED,289.2163002987493,
5689,512.4156439755528,12.7673855,,,,,,,,DETECTED,512.4157499951777,DETECTED,512.4156238647118,DETECTED,512.4157444414669,DETECTED,512.4156783085516,DETECTED,512.4157084830194,DETECTED,512.4155985431294,DETECTED,512.4156483163371,DETECTED,512.4155977479014,DETECTED,512.4154594468877,DETECTED,512.4155286773722,DETECTED,512.4155764349059,DETECTED,512.4154115170088,DETECTED,512.4160459057166,
5691,371.27912545479404,12.768033,245,138,[M+H]+,,2,5693;5691,370.2720,UNKNOWN,0,DETECTED,371.2788871413301,DETECTED,371.2791606336085,DETECTED,371.2791913938337,DETECTED,371.27912532808693,DETECTED,371.27917934165225,DETECTED,371.27915167333776,DETECTED,371.2791325186405,DETECTED,371.27906434473414,DETECTED,371.2790961194221,DETECTED,371.2790921335462,DETECTED,371.2790015553891,DETECTED,371.27942327394703,
5693,388.3057591904756,12.768764,245,138,[M+NH4]+,,3,5693;5682;5691,370.2720,UNKNOWN,0,DETECTED,388.3056850479416,DETECTED,388.30583411451516,DETECTED,388.30570515038676,DETECTED,388.30575621276154,DETECTED,388.3057821007103,DETECTED,388.3057814248734,DETECTED,388.30577294419425,DETECTED,388.3056833002527,DETECTED,388.3056669798331,DETECTED,388.30571289839656,DETECTED,388.3056652572428,DETECTED,388.30606485459896,
5696,275.2006186296632,12.765892,383,,,,,,,UNKNOWN,0,ESTIMATED,275.2006296372524,ESTIMATED,275.2006600990999,ESTIMATED,275.2006525378986,ESTIMATED,275.2006159459751,ESTIMATED,275.200603724248,ESTIMATED,275.20067921581847,DETECTED,275.2006300219021,DETECTED,275.20052265445935,DETECTED,275.2005694816836,DETECTED,275.2005501198728,DETECTED,275.20047790207974,DETECTED,275.20083221566824,
5698,219.2107203643146,12.778996,256,,,,,,,UNKNOWN,0,DETECTED,219.21070005135732,DETECTED,219.21073280568203,DETECTED,219.21072434748524,DETECTED,219.21069061406126,DETECTED,219.2107510817997,DETECTED,219.21078731789441,DETECTED,219.2107244210547,DETECTED,219.21067087313548,DETECTED,219.21067911279818,DETECTED,219.21066392750382,DETECTED,219.21061714506672,DETECTED,219.21090267393575,
5699,482.40503160763467,12.780349,,,,,,,,DETECTED,482.405031239499,DETECTED,482.4050426318073,DETECTED,482.40513501170824,DETECTED,482.40504461833274,DETECTED,482.4050290976917,DETECTED,482.40505082038925,DETECTED,482.40512831891357,DETECTED,482.4051520130359,DETECTED,482.4047855800276,DETECTED,482.40497166709633,DETECTED,482.4049562554115,DETECTED,482.404775660675,DETECTED,482.4053079846628,
5700,269.2474581775099,12.780416,256,,,,,,,UNKNOWN,0,DETECTED,269.24741038349174,DETECTED,269.2475192366768,DETECTED,269.2474499919993,DETECTED,269.24746284577094,DETECTED,269.24744534369574,DETECTED,269.24750023823526,DETECTED,269.247472763276,DETECTED,269.24739110453794,DETECTED,269.24741570215224,DETECTED,269.2473836956518,DETECTED,269.24734372732473,DETECTED,269.24770309730576,
5702,270.3154724545843,12.7698345,,,,,,,,ESTIMATED,270.3154486915745,ESTIMATED,270.315437071415,ESTIMATED,270.31556948787335,ESTIMATED,270.31545371867884,ESTIMATED,270.31548160500336,DETECTED,270.31548357617294,DETECTED,270.31556180883666,ESTIMATED,270.3154697396359,ESTIMATED,270.3153444867784,ESTIMATED,270.3154967814243,DETECTED,270.31538573224634,DETECTED,270.3153280232715,ESTIMATED,270.3156811866848,
5703,237.2212543232517,12.78486,256,,,,,,,UNKNOWN,0,DETECTED,237.22124281957758,DETECTED,237.22128773244265,DETECTED,237.22125332592,DETECTED,237.2212395677594,DETECTED,237.22123194350786,DETECTED,237.2213423331496,DETECTED,237.22125647649253,DETECTED,237.22118231779748,DETECTED,237.22122516419142,DETECTED,237.221186681226,DETECTED,237.22114521743882,DETECTED,237.22145829951745,
5704,413.2688887290778,12.779354,181,139,[M+Na]+,,2,5704;5711,390.2795,UNKNOWN,0,ESTIMATED,413.26919772109005,ESTIMATED,413.26859811356576,ESTIMATED,413.26855782797367,ESTIMATED,413.2686024767005,ESTIMATED,413.26893215304233,ESTIMATED,413.26890671843057,DETECTED,413.2687289860814,DETECTED,413.2685964397247,DETECTED,413.2686829390082,DETECTED,413.2691458921159,DETECTED,413.26911367288625,DETECTED,413.2696018083145,
5705,438.37895102780664,12.81889,,,,,,,,DETECTED,438.3788499809648,DETECTED,438.37890950114416,DETECTED,438.3790266034102,DETECTED,438.37899746381555,DETECTED,438.3789963169927,DETECTED,438.3789803328429,DETECTED,438.3790249472795,DETECTED,438.37895633875615,DETECTED,438.37874627786124,DETECTED,438.37889608668036,DETECTED,438.3789004917254,DETECTED,438.37877084809054,DETECTED,438.3793081719231,
5711,391.2865744435097,12.788771,181,139,[M+H]+,,2,5704;5711,390.2795,UNKNOWN,0,UNKNOWN,0,ESTIMATED,391.2859239241606,ESTIMATED,391.2856608610327,UNKNOWN,0,ESTIMATED,391.28667027005775,UNKNOWN,0,DETECTED,391.28648981662275,DETECTED,391.2864202422005,DETECTED,391.2861072824013,DETECTED,391.2872236358884,DETECTED,391.28707350745526,DETECTED,391.28760045176864,
5715,249.18488041007265,12.793279,,,,,,,,UNKNOWN,0,ESTIMATED,249.18488381256142,ESTIMATED,249.1849513825175,ESTIMATED,249.18490117422292,ESTIMATED,249.18483280277468,ESTIMATED,249.1848716325955,ESTIMATED,249.18490817729017,ESTIMATED,249.18493378634335,ESTIMATED,249.18483461698258,ESTIMATED,249.18481938550207,DETECTED,249.18480165848334,DETECTED,249.18473349470256,DETECTED,249.18509299689524,
5717,291.2317415517333,12.798654,,,,,,,,UNKNOWN,0,ESTIMATED,291.2317344901332,ESTIMATED,291.231811794657,ESTIMATED,291.23174226402773,ESTIMATED,291.2317382769974,ESTIMATED,291.2317167753579,ESTIMATED,291.23178703862646,ESTIMATED,291.23175967408173,ESTIMATED,291.231679549467,ESTIMATED,291.23169033523214,DETECTED,291.2316937785077,DETECTED,291.2316345175604,DETECTED,291.2319101261511,
5719,365.2674743235384,12.787254,204,140,[M+Na]+,,2,5729;5719,342.2776,UNKNOWN,0,ESTIMATED,365.2682464737816,ESTIMATED,365.26774094957136,DETECTED,365.2674035518886,ESTIMATED,365.26814235396665,ESTIMATED,365.2677014913265,ESTIMATED,365.26820650279757,DETECTED,365.2673096593819,DETECTED,365.2670994591365,DETECTED,365.2670739401329,DETECTED,365.26684789762413,DETECTED,365.2667446549984,DETECTED,365.26717494785487,
5722,451.36269775974284,12.798085,182,141,[M+H]+,,3,5723;5722;5724,450.3556,ESTIMATED,451.3626841875243,DETECTED,451.36270087773676,ESTIMATED,451.36269763100415,DETECTED,451.36266689000473,ESTIMATED,451.3626246915372,ESTIMATED,451.3627306269573,DETECTED,451.3628348495488,DETECTED,451.36279257978646,DETECTED,451.36263728778823,DETECTED,451.36259331589906,DETECTED,451.36249542765256,DETECTED,451.3623720966498,DETECTED,451.3632404145681,
5723,473.3449338026567,12.7983,182,141,[M+Na]+,,3,5723;5722;5724,450.3556,DETECTED,473.34476438200323,DETECTED,473.34497246305517,DETECTED,473.34513420064985,DETECTED,473.34499138721304,DETECTED,473.3449811469482,DETECTED,473.34498031670427,DETECTED,473.3449771779214,DETECTED,473.3449872436038,DETECTED,473.34483074528964,DETECTED,473.34482533430264,DETECTED,473.3447384859108,DETECTED,473.3447918777932,DETECTED,473.3451646731412,
5724,468.3895030661052,12.798085,182,141,[M+NH4]+,,3,5723;5722;5724,450.3556,ESTIMATED,468.3895101482877,DETECTED,468.38958567744373,DETECTED,468.3895887113078,DETECTED,468.3895146572418,DETECTED,468.3894838307663,DETECTED,468.3895472652794,DETECTED,468.38960705211616,DETECTED,468.3895481486457,DETECTED,468.3893415176014,DETECTED,468.3893871634404,DETECTED,468.3893123133124,DETECTED,468.3892397476696,DETECTED,468.389873626254,
5726,291.1954104911852,12.791463,,,,,,,,UNKNOWN,0,ESTIMATED,291.1953510461765,ESTIMATED,291.19546837113967,ESTIMATED,291.19541954448675,ESTIMATED,291.195406027338,ESTIMATED,291.1954843145189,ESTIMATED,291.1954319809281,ESTIMATED,291.19540783727314,ESTIMATED,291.1952926647541,ESTIMATED,291.19540319606074,ESTIMATED,291.19531148175565,ESTIMATED,291.1952721263249,DETECTED,291.1956773034663,
5728,363.25114811386624,12.793722,,,,,,,,UNKNOWN,0,ESTIMATED,363.25132362901564,ESTIMATED,363.25137656202946,UNKNOWN,0,ESTIMATED,363.2512898747209,ESTIMATED,363.25124750489334,UNKNOWN,0,ESTIMATED,363.25127895401135,ESTIMATED,363.2513063287702,ESTIMATED,363.25122977545016,DETECTED,363.2507397352893,DETECTED,363.2505640723655,DETECTED,363.25112470211616,
5729,325.27364242328196,12.802505,204,140,[M-H2O+H]+,,1,5719,342.2776,UNKNOWN,0,ESTIMATED,325.2737425918815,ESTIMATED,325.2736382468695,ESTIMATED,325.2735427334789,ESTIMATED,325.27376909966335,ESTIMATED,325.2734800988383,ESTIMATED,325.2738797503062,DETECTED,325.27368513973437,DETECTED,325.27354097414536,DETECTED,325.27354935230187,DETECTED,325.2735224424101,DETECTED,325.27345251941904,DETECTED,325.27390613033526,
5730,443.33457976324377,12.798552,,,,,,,,DETECTED,443.3341983082106,DETECTED,443.334684332787,DETECTED,443.33468766454035,DETECTED,443.33463759408704,DETECTED,443.3346018887893,DETECTED,443.3345441176927,ESTIMATED,443.33458189503784,DETECTED,443.33481785390575,DETECTED,443.33447122300026,DETECTED,443.3346130126987,DETECTED,443.33451681041134,DETECTED,443.33433930850555,DETECTED,443.33484291250204,
5736,227.2004577769038,12.815701,57,,,,,,,UNKNOWN,0,DETECTED,227.200451233321,ESTIMATED,227.20044556500213,DETECTED,227.20044503144686,ESTIMATED,227.2004046871064,DETECTED,227.2004426520912,ESTIMATED,227.20047858389782,DETECTED,227.20049124790214,DETECTED,227.20042735422254,DETECTED,227.20043177214546,DETECTED,227.20041336567706,DETECTED,227.20037125279555,DETECTED,227.20069057723697,
5737,273.205909251304,12.816658,57,,,,,,,UNKNOWN,0,DETECTED,273.2058838315967,ESTIMATED,273.2059498533017,DETECTED,273.2059092954026,ESTIMATED,273.2058891562192,DETECTED,273.20591787907046,DETECTED,273.2059387150414,DETECTED,273.20594825353885,DETECTED,273.2058661600627,DETECTED,273.20589856510225,DETECTED,273.2058290602061,DETECTED,273.20570458701815,DETECTED,273.2061756590877,
5738,195.17429932640877,12.816615,57,,,,,,,UNKNOWN,0,DETECTED,195.17428751697133,DETECTED,195.17432751316056,DETECTED,195.1743015876704,DETECTED,195.17429812758516,DETECTED,195.17430035960248,DETECTED,195.17430237566816,DETECTED,195.17431487099594,DETECTED,195.1742727460473,DETECTED,195.17428567373753,DETECTED,195.1742452426755,DETECTED,195.17417794267394,DETECTED,195.17447796011683,
5739,223.16919974253355,12.817573,57,,,,,,,UNKNOWN,0,DETECTED,223.16919740088315,ESTIMATED,223.16924822678513,DETECTED,223.16918941324735,DETECTED,223.16918582721965,DETECTED,223.16917417352488,DETECTED,223.16923700394955,DETECTED,223.16923650705755,DETECTED,223.1691527218464,DETECTED,223.1691628977896,DETECTED,223.1691388441304,DETECTED,223.1690794809486,DETECTED,223.16939441301966,
5741,177.16370406109857,12.817573,57,,,,,,,UNKNOWN,0,DETECTED,177.16371185272558,DETECTED,177.16372948885868,DETECTED,177.16370625415658,DETECTED,177.16370140597007,DETECTED,177.1637067322855,DETECTED,177.16374201296472,DETECTED,177.16370824221502,DETECTED,177.16367013380955,DETECTED,177.16368004769697,DETECTED,177.16363994273456,DETECTED,177.16360201562648,DETECTED,177.1638506041393,
5747,424.36312675724884,12.82429,9,142,[M+NH4]+,,3,5752;5747;5748,406.3294,DETECTED,424.3631156364131,DETECTED,424.363088196137,DETECTED,424.3631611656231,DETECTED,424.36311386820415,DETECTED,424.36317645196965,DETECTED,424.36308786036113,DETECTED,424.36314547189494,DETECTED,424.36319849828664,DETECTED,424.36303357310925,DETECTED,424.36305846142636,DETECTED,424.36306127978753,DETECTED,424.3629105844784,DETECTED,424.3634967965435,
5748,429.3187090163399,12.824331,9,142,[M+Na]+,,3,5752;5747;5748,406.3294,DETECTED,429.31866656957055,DETECTED,429.3187289224237,DETECTED,429.3186771647151,DETECTED,429.3187244827834,DETECTED,429.3187085943006,DETECTED,429.3186608884066,DETECTED,429.31879885715585,DETECTED,429.3187684423014,DETECTED,429.31857256713477,DETECTED,429.31871398673104,DETECTED,429.3186344779484,DETECTED,429.3185438250745,DETECTED,429.3190184338734,
5751,347.082702251745,12.826313,9,,,,,,,DETECTED,347.0827073063423,DETECTED,347.0825692013087,DETECTED,347.08276370412545,DETECTED,347.08265025668595,ESTIMATED,347.0826517452127,DETECTED,347.08264800186004,DETECTED,347.0828109368773,DETECTED,347.08275055648073,ESTIMATED,347.0827035171319,ESTIMATED,347.0826283522414,DETECTED,347.08263532626313,DETECTED,347.0826848124052,DETECTED,347.08292555574997,
5752,407.3366606745879,12.826313,9,142,[M+H]+,,3,5752;5747;5748,406.3294,ESTIMATED,407.3366774184156,DETECTED,407.3366983835718,DETECTED,407.336700365262,DETECTED,407.3366545089565,DETECTED,407.3366276024835,DETECTED,407.3366220392879,DETECTED,407.33668538159907,DETECTED,407.33668692275745,DETECTED,407.33655834643594,DETECTED,407.3365727145468,DETECTED,407.336661528093,DETECTED,407.3364614973633,DETECTED,407.33698206086945,
5757,377.32612789316806,12.829798,,,,,,,,DETECTED,377.32608577013957,DETECTED,377.3261578783533,ESTIMATED,377.32610291872095,DETECTED,377.32608962106656,ESTIMATED,377.32611177338566,DETECTED,377.3261664464547,ESTIMATED,377.3261543202924,DETECTED,377.3262027569751,DETECTED,377.3260537694155,DETECTED,377.3260714831403,DETECTED,377.3260481940978,DETECTED,377.3259686035436,DETECTED,377.32644907559836,
5759,277.21618963468774,12.831241,9,,,,,,,UNKNOWN,0,ESTIMATED,277.21615736107753,DETECTED,277.21625853389617,ESTIMATED,277.21620642963325,DETECTED,277.2162165420263,ESTIMATED,277.21611260022837,DETECTED,277.21625692099036,DETECTED,277.2162383109778,DETECTED,277.2161142579175,ESTIMATED,277.21616421923306,DETECTED,277.21613716522756,ESTIMATED,277.21602086413355,DETECTED,277.21639241091196,
5764,394.352841807981,12.834881,,,,,,,,DETECTED,394.3527765226715,DETECTED,394.352790810393,ESTIMATED,394.3529197402341,DETECTED,394.35297270630264,ESTIMATED,394.35294455273,ESTIMATED,394.35285217547414,ESTIMATED,394.35289057557986,DETECTED,394.35289858784773,DETECTED,394.3526942225045,DETECTED,394.3528077176743,DETECTED,394.35277203483133,DETECTED,394.35261248624727,DETECTED,394.3530113712629,
