,metabolite,p,F,MS,Significance
8072,X87818_663.453_11.471_nan;DG(20:4_18:0),0.1503915551285495,1.5979119942390352,1.5752677654547769,Non-significant
8073,X87824_1088.32_11.449_nan,0.04376444416831578,2.2156541515568864,2.1407984585343907,Significant
8074,X87830_778.561_11.476_nan,0.0012336377891373322,3.8547875551237705,3.5377875359776163,Significant
8075,"X87834_833.24_11.541_nan;2,2,6b,9,9,12a-hexamethyl-4a-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-10-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-6a-carboxylic acid",0.02218654755800811,2.538163690987448,2.4272004192401795,Significant
8076,"X87843_836.197_11.454_nan;(3S,4S,6aR,6bS,8R,8aR,12aS,14bR)-8-hydroxy-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-3-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxy-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicene-4-carboxylic acid",0.15245474879327042,1.5907328330538824,1.5685603867224083,Non-significant
8077,"X87849_985.236_11.461_nan;[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] 9-(hydroxymethyl)-2,2,6a,6b,9,12a-hexamethyl-10-[3,4,5-trihydroxy-6-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxymethyl]oxan-2-yl]oxy-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylate",0.7570475154832343,0.565926806103401,0.5774908655040496,Non-significant
8078,X87851_579.482_11.458_nan,3.248700613350893e-10,10.824763462869331,8.188565012458556,Significant
8079,"X87853_1105.169_11.46_nan;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-10-acetyloxy-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid",0.051644509953140315,2.1356290731285705,2.068809130669766,Non-significant
8080,X87858_755.487_11.46_nan,0.09816157981339348,1.81785123646102,1.7792309778322046,Non-significant
8081,X87859_732.576_11.428_nan;DGTSA(14:0/18:4); [M+H]+ C42H74N1O7,0.14543040474603694,1.6155405267147012,1.591724410702543,Non-significant
8082,X87870_758.221_11.337_nan,0.5970229853164765,0.7667517122617139,0.7771109891211125,Non-significant
8083,X87872_580.39_11.449_nan,1.8327503628427391e-06,6.7722678249603625,5.706069498604336,Significant
8084,X87890_623.286_11.489_nan,0.00027669976770016303,4.52241042200224,4.067434791897425,Significant
8085,X87891_791.469_11.469_nan,0.44762031084043563,0.969268551495233,0.9756885206609957,Non-significant
8086,X87893_598.488_11.466_nan;Spectral Match to Undecaethylene glycol from NIST14,0.07636919156588597,1.9436470954275684,1.8945787419852687,Non-significant
8087,X87899_710.504_11.464_nan,0.04516984910032826,2.2004261321897367,2.1271281695351463,Significant
8088,X87909_1194.817_11.566_nan,0.8522316275393057,0.43865456539489894,0.4495641706116828,Non-significant
8089,X87911_421.31_11.336_nan,0.7246286926453369,0.6068439162823432,0.6183834198453392,Non-significant
8090,X87935_613.425_11.459_nan,0.10765947259109526,1.7709569027157934,1.7359888653419222,Non-significant
8091,X87936_556.399_11.486_nan,0.029898300513694687,2.3975714263908334,2.3030758585157387,Significant
8092,X87943_558.399_11.483_nan,0.018306066806217353,2.628053579531661,2.505980032104382,Significant
8093,"X87948_854.507_11.443_nan;(2S,3S,4S,5R,6R)-6-[[(3S,6aR,6bS,8aR,14bR)-9-hydroxy-4,4,6a,6b,8a,11,11,14b-octamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-5-[4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-3,4-dihydroxyoxane-2-carboxylic acid",0.18880116383816029,1.4765382137913359,1.4614428947635119,Non-significant
8094,X87949_784.498_11.391_nan;Glycyrrhizic acid,0.06455970126059797,2.026633234706229,1.970157579631145,Non-significant
8095,X87971_830.591_11.47_nan,0.03404249636844657,2.335916924177825,2.2482898095518835,Significant
8096,X87973_482.405_11.5_nan,0.005281554583041321,3.1993639871975574,2.9963421018063685,Significant
8097,X87974_581.398_11.5_nan,0.03161655491109913,2.371068735598963,2.279552157763963,Significant
8098,X87975_424.363_11.507_nan;Spectral Match to Nonaethylene glycol from NIST14,0.6897007665705936,0.6504583084938931,0.6618466678869612,Non-significant
8099,X87976_504.319_11.485_nan,0.627660480448485,0.7279643991850855,0.7387677013762834,Non-significant
8100,X87983_800.529_11.508_nan;MGDG (18:4/18:5),0.05444427913088312,2.109969432256791,2.0456472745402663,Non-significant
8101,X87985_593.597_11.508_nan,0.13508162641859017,1.6541131714689723,1.6276664933631821,Non-significant
8102,X87988_363.077_11.595_nan,0.018108501229637055,2.6331119028736003,2.5103997764359516,Significant
8103,X87991_600.415_11.424_nan,0.08275062541354948,1.9036792320789233,1.8580327818401212,Non-significant
8104,X87999_772.49_11.509_nan;Spectral Match to 1-Palmitoyl-2-linoleoyl-sn-glycero-3-phosphocholine from NIST14,2.697819821197581e-05,5.561367908610279,4.850777335866179,Significant
8105,X88004_502.329_11.515_nan,0.021583992242803027,2.551069837092623,2.4385391271322994,Significant
8106,X88007_746.555_11.548_nan,0.14993838794569284,1.5995005728736615,1.5767515221913972,Non-significant
8107,X88009_871.572_11.312_Pheophytin a;Chlorophyll a,1.5939849035165138e-07,7.889300320308629,6.445044542326452,Significant
8108,X88022_565.399_11.519_nan,5.777414370421664e-08,8.359499744376839,6.742831120375224,Significant
8109,X88027_564.395_11.516_nan,3.4032625503745986e-08,8.606226048654182,6.896095619753506,Significant
8110,X88030_952.598_11.526_nan;TAG (18:3/18:4/18:5),3.0666564614238454e-05,5.50403534739484,4.808786076683835,Significant
8111,X88043_996.308_11.423_nan;Contaminant vial septum ThermoFisher C5000-44B,0.3314763333062685,1.1573399373449764,1.1576998557846654,Non-significant
8112,X88046_900.567_11.53_nan,0.0006808343261889438,4.120659352180381,3.751283850340647,Significant
8113,X88050_383.33_11.525_nan,0.004629221337360701,3.259208745496217,3.0466973331285736,Significant
8114,X88055_732.488_11.525_nan,1.3880438536782535e-05,5.859137631540758,5.066636191010807,Significant
8115,X88059_1222.343_11.529_nan;Contaminant vial septum ThermoFisher C5000-44B,0.9370509293278043,0.29830411924093697,0.30719603701635745,Non-significant
8116,X88060_477.124_11.529_nan,0.10086406695645832,1.8040982819753528,1.7665628483105886,Non-significant
8117,X88063_361.331_11.528_nan,0.017400672971472464,2.651685702740001,2.5266165788579182,Significant
8118,X88064_689.198_11.536_nan;Contaminant vial septum ThermoFisher C5000-44B,0.2082029378605937,1.4232258685972583,1.4111576856099814,Non-significant
8119,X88065_774.273_11.538_nan,0.03473372607418607,2.3263410386015297,2.2397612479835503,Significant
8120,"X88072_908.258_11.533_nan;(2S,3S,4S,5R,6R)-6-[[(3S,6aR,6bS,8aR,14bR)-9-hydroxy-4,4,6a,6b,8a,11,11,14b-octamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-5-[4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-3,4-dihydroxyoxane-2-carboxylic acid",0.004079827103540693,3.316457909747739,3.094693105164224,Significant
8121,X88075_556.42_11.536_nan,0.27970786938544817,1.2572150629562389,1.2534318548125205,Non-significant
8122,X88083_612.503_11.54_nan,2.9528035855397854e-06,6.55624042767651,5.55777286718818,Significant
8123,X88092_475.126_11.536_nan,0.04593587217389987,2.1923149871179755,2.1198412659820467,Significant
8124,"X88093_1129.315_11.697_nan;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-10-acetyloxy-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid",0.011814455766021489,2.8310474250729185,2.682238550635164,Significant
8125,X88098_905.522_11.552_nan,0.5175482845063306,0.8708736804218176,0.8795457963431321,Non-significant
8126,X88099_535.27_11.544_Pyropheophorbide a,2.4563442877733427e-05,5.603337664803713,4.881427997299892,Significant
8127,X88100_364.214_11.538_nan,0.004601148701026562,3.2619673389354924,3.0490139714633524,Significant
8128,X88107_449.362_11.55_nan,0.020512907934606455,2.574898097768901,2.459448985611227,Significant
8129,X88108_688.198_11.549_nan;Contaminant vial septum ThermoFisher C5000-44B,0.2757745369361583,1.2653818333235909,1.2612317432659406,Non-significant
8130,X88110_371.294_11.551_nan,0.5991764115872537,0.7640072804795662,0.7744012785963026,Non-significant
8131,X88111_677.26_11.701_nan,0.00038894365879572597,4.370564849005225,3.9488419326589486,Significant
8132,X88118_304.299_11.594_nan,0.8898341681753619,0.38197073572205215,0.39223011489375437,Non-significant
8133,X88127_255.137_11.547_nan,0.26361841590429747,1.2912282912664679,1.2858892096328933,Non-significant
8134,X88130_1221.345_11.556_nan;Contaminant vial septum ThermoFisher C5000-44B,0.9953613838597898,0.10855136851844985,0.11252000652691192,Non-significant
8135,X88131_1220.344_11.557_nan;Contaminant vial septum ThermoFisher C5000-44B,0.9809138752685114,0.1841599076654887,0.19039539990858587,Non-significant
8136,X88132_786.514_11.481_MGDG (18:4/18:5),0.00010515347964656822,4.953770158894789,4.398515688124269,Significant
8137,X88135_653.461_11.551_nan,0.8281424298021771,0.472458435110228,0.48365023423694414,Non-significant
8138,X88136_423.325_11.453_nan,0.2035011560548411,1.4357412588688465,1.4229783482433103,Non-significant
8139,X88137_699.595_11.557_nan,0.21110952923565438,1.4156090123639276,1.4039588520343322,Non-significant
8140,X88138_553.33_11.556_nan,0.012761128119192876,2.7954757902845495,2.651515375769027,Significant
8141,X88139_565.28_11.558_nan,3.9151515165916475e-06,6.4287520285610515,5.469403152918644,Significant
8142,X88144_790.702_11.559_nan,0.07022605731054499,1.9851837064001125,1.932458694077334,Non-significant
8143,X88149_536.165_11.56_Contaminants septum vial Thermo C4000-53 and C4000-54 serie,0.09105368563581638,1.855761601360142,1.8140922096033236,Non-significant
8144,X88151_587.228_11.366_nan,0.0007420916012891639,4.082166681453462,3.720587576934523,Significant
8145,"X88167_1128.314_11.696_nan;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-10-acetyloxy-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid",0.0027623643853364127,3.4926295050499316,3.2413229476056133,Significant
8146,X88168_907.259_11.653_nan;THEAFLAVIN DIGALLATE,0.005227325385687265,3.204053087796321,3.0002944488160375,Significant
8147,"X88170_906.258_11.615_nan;(3S,4R)-7-hydroxy-3-[(3S,4R)-7-hydroxy-4-(4-hydroxyphenyl)-2-oxo-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-3-yl]-4-(4-hydroxyphenyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-2-one",0.07914279581457533,1.9259073695000737,1.8783695489492371,Non-significant
8148,X88173_536.575_11.532_nan,0.03844273615903479,2.2778863903714406,2.196525636668468,Significant
8149,X88178_763.517_11.559_nan,0.012927761737025643,2.7894824474793856,2.6463321294480506,Significant
8150,X88182_533.254_11.573_nan,0.01009723375872853,2.9033425243864928,2.7444675088871335,Significant
8151,X88184_597.393_11.586_nan,0.04151218742410603,2.2410585209907254,2.163574300823086,Significant
8152,X88188_291.268_11.578_nan;Spectral Match to .alpha.-Bisabolol from NIST14,0.04004126687850334,2.2583699954254666,2.1790732770853514,Significant
8153,X88192_705.5_11.576_nan,0.0004485719461575433,4.306932805228319,3.8988215609561627,Significant
8154,X88201_540.426_11.577_nan,0.19816293698271129,1.4502542618023457,1.4366735023514459,Non-significant
8155,X88216_574.444_11.59_nan,0.00014778023747257855,4.802027385736397,4.283016994386385,Significant
8156,X88224_770.577_11.592_nan;SQDG(16:0/18:3); [M+NH4]+ C43H80N1O12S1,0.00018552209099059972,4.70062846982991,4.205254807727344,Significant
8157,X88229_762.514_11.598_nan,4.478754763255314e-09,9.562026167223951,7.471235814644603,Significant
8158,X88231_1146.325_11.589_nan;Contaminant vial septum ThermoFisher C5000-44B,0.000762305537563487,4.070156707465496,3.7109954315654843,Significant
8159,X88239_517.259_11.613_nan,0.6195038043192052,0.738241168709003,0.7489366201904643,Non-significant
8160,X88253_700.234_11.593_Contaminant vial septum ThermoFisher C5000-44B,0.0032874810513210707,3.4141027221088294,3.1761620206695382,Significant
8161,X88256_552.462_11.597_nan,0.03256001709984052,2.3570998501895226,2.2671373330923026,Significant
8162,X88259_511.341_11.596_nan,0.057045519716421085,2.0872248959801647,2.0250846189459355,Non-significant
8163,X88262_439.32_11.597_nan;Ala-C17:1,0.14085162201193654,1.632293260168081,1.6073458280844257,Non-significant
8164,X88265_772.273_11.599_nan;PC(17:1/18:1); [M+H]+ C43H83N1O8P1,0.0001443437832455102,4.8125172909156095,4.291034883909732,Significant
8165,X88271_641.419_11.606_Dinoxanthin,0.015650417283539293,2.700970240101227,2.569554358933049,Significant
8166,X88274_1147.326_11.673_nan;Contaminant vial septum ThermoFisher C5000-44B,0.19717919809073717,1.4529652827230126,1.4392302946713205,Non-significant
8167,X88276_258.221_11.625_nan,0.07168948479636277,1.974988975963266,1.9231709109008845,Non-significant
8168,X88279_869.556_11.611_nan;Chlorophyll a,0.4824013024277143,0.919321488137831,0.9269641586481864,Non-significant
8169,X88290_756.491_11.734_nan;SQDG(16:0/14:0); [M+NH4]+ C39H78N1O12S1,0.08377491307590397,1.8975327721014799,1.8524041257977073,Non-significant
8170,X88293_562.444_11.646_nan,0.004596323073621151,3.2624432072583422,3.049413560502874,Significant
8171,X88300_293.283_11.621_nan;Spectral Match to Monoerucin from NIST14,0.3190305305724457,1.1801850575076254,1.1796534902763434,Non-significant
8172,X88313_468.389_11.614_nan;Spectral Match to Nonaethylene glycol from NIST14,0.6990831354673925,0.6387664007041978,0.6502078981157376,Non-significant
8173,X88314_473.344_11.623_nan,0.6847474980821822,0.6566282245863303,0.6679848225268269,Non-significant
8174,X88315_548.345_11.623_nan;Spectral Match to Decaethylene glycol from NIST14,0.6891304866260195,0.6511687190984837,0.6625535523108249,Non-significant
8175,X88321_457.295_11.618_nan,0.004838203548470017,3.2391770145027503,3.029862938110764,Significant
8176,X88328_788.53_11.635_nan;TAG (18:3/18:4/18:5),8.516575774866127e-08,8.179260112281327,6.629576058456741,Significant
8177,X88332_1073.306_11.702_nan;Contaminant vial septum ThermoFisher C5000-44B,0.0535071953173517,2.1184156817179813,2.05327558131319,Non-significant
8178,"X88338_761.219_11.747_nan;(3S,4S,6aR,6bS,8R,8aR,12aS,14bR)-8-hydroxy-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-3-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxy-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicene-4-carboxylic acid",0.41538885108424733,1.017739772167883,1.0228172721673368,Non-significant
8179,"X88340_1130.314_11.722_nan;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-10-acetyloxy-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid",0.004101963530044007,3.3140077147935543,3.0926424457614523,Significant
8180,X88344_793.485_11.641_nan,0.005997772306106374,3.141527962475533,2.947497973560228,Significant
8181,X88349_457.368_11.635_nan,0.09383635640451302,1.840605293423026,1.8001652632415748,Non-significant
8182,X88352_439.357_11.643_nan,0.2644701248311577,1.2893863315431526,1.2841333842573932,Non-significant
8183,X88353_603.259_11.639_nan,6.156262295297056e-06,6.22462222686998,5.326570355348365,Significant
8184,X88363_582.405_11.524_nan,0.02279488678460382,2.52547348756784,2.4160423277500818,Significant
8185,X88366_659.385_11.637_nan,0.006597457322410451,3.0981124172147987,2.910716077265261,Significant
8186,X88368_399.325_11.646_nan,0.44748684203822475,0.9694646338743703,0.9758794811222905,Non-significant
8187,X88371_1072.306_11.702_nan;Contaminant vial septum ThermoFisher C5000-44B,0.04533797600616601,2.1986347391686363,2.125519142741922,Significant
8188,X88373_856.608_11.639_nan,0.019541407610071223,2.5975783938952697,2.4793220283632316,Significant
8189,X88377_871.572_11.643_Pheophytin a;Chlorophyll a,3.1850910640849554e-05,5.487086522467121,4.7963456264709015,Significant
8190,X88378_584.421_11.65_nan,0.008394671989619613,2.988044650780984,2.8170162702627066,Significant
8191,X88379_332.331_11.646_nan,0.464693561506317,0.9444739087647385,0.9515212800116775,Non-significant
8192,X88383_636.398_11.419_nan,0.35976472026798884,1.1077081213230695,1.10988937008148,Non-significant
8193,X88385_333.213_11.647_nan,0.0006234205475321446,4.160008341146789,3.782588967971525,Significant
8194,X88392_256.205_11.651_nan,0.1264214673658316,1.6884899074631747,1.6596222586135834,Non-significant
8195,X88396_560.371_11.667_nan,0.2809232993362917,1.2547100469193995,1.2510385249007776,Non-significant
8196,X88400_599.409_11.667_nan,0.0010475414798411789,3.928005799532192,3.5969278761181904,Significant
8197,X88402_722.526_11.626_nan,0.0009608416236582686,3.966662831440008,3.6280456968773724,Significant
8198,X88403_677.396_11.667_nan,0.050425314991220806,2.1472175070884236,2.0792569358904194,Non-significant
8199,"X88408_910.215_11.666_nan;(3S,4R)-7-hydroxy-3-[(3S,4R)-7-hydroxy-4-(4-hydroxyphenyl)-2-oxo-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-3-yl]-4-(4-hydroxyphenyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-2-one",0.09255104935140526,1.847553604806411,1.8065516898499732,Non-significant
8200,X88414_814.545_11.668_nan;MGDG (18:4/18:5),0.007813529162222459,3.0208702894557073,2.8450282341648543,Significant
8201,"X88419_1044.202_11.667_nan;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-10-acetyloxy-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid",0.06652728380224913,2.0118663171041287,1.95673849406476,Non-significant
8202,"X88420_1046.201_11.667_nan;[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] 9-(hydroxymethyl)-2,2,6a,6b,9,12a-hexamethyl-10-[3,4,5-trihydroxy-6-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxymethyl]oxan-2-yl]oxy-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylate",0.05502689251175927,2.104787242538329,2.040964871195019,Non-significant
8203,X88421_480.425_11.675_nan,0.006403560141614467,3.111709754604662,2.9222465714371815,Significant
8204,X88423_512.415_11.661_nan;Spectral Match to Nonaethylene glycol from NIST14,0.18689181672111913,1.4820366426741933,1.4666190554630736,Non-significant
8205,X88424_592.371_11.668_nan;Spectral Match to Undecaethylene glycol from NIST14,0.2448734425716637,1.3330525998147287,1.3257000053989723,Non-significant
8206,X88425_684.561_11.673_nan,7.955413814818746e-09,9.28953878621159,7.310209018681737,Significant
8207,"X88428_832.24_11.618_nan;(3S,4R)-7-hydroxy-3-[(3S,4R)-7-hydroxy-4-(4-hydroxyphenyl)-2-oxo-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-3-yl]-4-(4-hydroxyphenyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-2-one",0.5909776902811166,0.7744731076948738,0.7847320022549883,Non-significant
8208,X88436_566.411_11.674_nan,0.041144784656467835,2.245326983225871,2.167397462138539,Significant
8209,X88446_1000.265_11.876_nan;Contaminant vial septum ThermoFisher C5000-44B,0.004469576483639072,3.2751217955423986,3.0600554736098347,Significant
8210,X88451_384.383_11.692_nan;Spectral Match to Monoelaidin from NIST14,0.0001056296871245465,4.95175499408673,4.396988647267682,Significant
8211,X88460_738.514_11.69_nan;MGDG (18:4/18:4)/MGDG (16:3/20:5),0.00012306892767596997,4.883612869343521,4.345244827322887,Significant
8212,X88465_1294.363_11.697_Contaminant vial septum ThermoFisher C5000-44B,0.10927870779617703,1.7633431329958915,1.7289555631341857,Non-significant
8213,X88468_583.411_11.677_nan,0.1808335179482113,1.4998115703723864,1.4833393389972809,Non-significant
8214,X88470_928.598_11.691_nan,6.694522502543819e-05,5.155226695957058,4.550260462503644,Significant
8215,X88473_614.462_11.702_nan,0.326587140269668,1.1662354607924077,1.1662522239527358,Non-significant
8216,"X88475_704.545_11.787_nan;[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (1S,4aR,6aS,6bR,9S,10R,11R,12aR)-1,10,11-trihydroxy-9-(hydroxymethyl)-2,2,6a,6b,9,12a-hexamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylate",0.457659027478046,0.9546219528857365,0.961417402147818,Non-significant
8217,X88476_487.471_11.713_nan,0.13505072472614413,1.654232265053534,1.6277773242161337,Non-significant
8218,X88480_605.275_11.702_nan,0.0014037816134733656,3.7968864712109394,3.4908313464828358,Significant
8219,X88481_996.308_11.701_nan;Contaminant vial septum ThermoFisher C5000-44B,0.5388922738071316,0.8422697093648532,0.8514769268408487,Non-significant
8220,X88486_619.514_11.714_nan,0.08628847328081869,1.8827404102758052,1.8388487011633765,Non-significant
8221,X88488_584.487_11.706_nan,0.0007163446717470284,4.097944917457924,3.7331787301874257,Significant
8222,X88493_1442.399_11.706_nan,0.001015191648166066,3.9420440023006424,3.608236721669821,Significant
8223,"X88494_1148.325_11.708_nan;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-10-[(E)-2-methylbut-2-enoyl]oxy-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid",0.011695875506924193,2.8356981415352527,2.6862502667177193,Significant
8224,X88496_682.544_11.706_nan,0.004640803041623064,3.25807546031166,3.04574549649268,Significant
8225,X88497_726.571_11.706_nan,0.005189989992654453,3.2073093613711148,3.003038414614453,Significant
8226,X88499_428.267_11.69_nan,0.12498830612317677,1.6943828122246885,1.6650929314323093,Non-significant
8227,X88501_907.538_11.711_nan,0.42154241399294073,1.008303085480879,1.01365394778938,Non-significant
8228,X88504_920.273_11.708_nan,0.17086545419479238,1.5302198384647308,1.5118979947505082,Non-significant
8229,X88509_607.291_11.643_nan;Pheophorbide A,0.009403423330608753,2.9360315580799323,2.7725120424489447,Significant
8230,X88514_546.487_11.719_nan,1.1202773977133275e-06,6.995904210658984,5.857705625526513,Significant
8231,X88516_373.252_11.721_nan,0.6230319811582428,0.7337920579948272,0.7445350688809711,Non-significant
8232,X88519_773.273_11.718_nan;Spectral Match to 1-Oleoyl-2-palmitoyl-sn-glycero-3-phosphocholine from NIST14,0.13284904735801056,1.6627811412599411,1.6357308167687006,Non-significant
8233,X88521_902.582_11.713_nan,0.10432730953900558,1.786960520734286,1.7507609782427724,Non-significant
8234,X88526_641.496_11.713_nan,0.03134248123331487,2.3752018074389682,2.283223288172753,Significant
8235,X88538_556.441_11.718_nan;Spectral Match to Decaethylene glycol from NIST14,0.2207889447160083,1.390869464497586,1.3805520103882483,Non-significant
8236,X88540_712.499_11.706_nan;MGDG (14:0/18:4),0.07002523083325479,1.9865982304336292,1.9337468932953243,Non-significant
8237,X88542_429.336_11.724_nan,3.2096187486311403e-07,7.5671677288670205,6.236590850166937,Significant
8238,X88552_705.5_11.795_nan;Contaminant vial septum ThermoFisher C5000-44B,0.0003597220520732627,4.405400928801742,3.976145024710183,Significant
8239,X88555_270.315_11.726_nan,0.018403539865670372,2.6255774578154942,2.503815985791426,Significant
8240,X88564_534.487_11.725_nan,0.0004863971299344277,4.270807947479958,3.870338678703554,Significant
8241,X88566_421.31_11.716_nan,0.466530500322752,0.9418390133137593,0.9489506918872469,Non-significant
8242,X88567_638.519_11.726_nan,0.005097310261116733,3.215493458027246,3.0099324499086326,Significant
8243,"X88577_1074.305_11.728_nan;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-10-[(E)-2-methylbut-2-enoyl]oxy-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid",0.5988179343899296,0.764463927328701,0.7748521830150565,Non-significant
8244,X88578_954.613_11.732_nan;SQDG(18:3/18:3); [M+NH4]+ C45H78N1O12S1,3.7527176719648105e-08,8.560575165915628,6.8678901266131875,Significant
8245,X88580_847.293_11.729_nan,0.00021701966039593929,4.6307213184464135,4.15136901367701,Significant
